 , C0, C1, C2, C3, C4, C5, C6
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted
1279.613562, 0.00129358, 0.01772674, 0.06938013, 0.0093633, 0.02793061, 0.009700244, 0.0002072678
1279.713524, 0.001238427, 0.01661393, 0.06523031, 0.008934562, 0.02651033, 0.00921173, 0.0001933991
1279.813486, 0.001980889, 0.01691199, 0.06440408, 0.008525455, 0.02516228, 0.008747819, 0.0001804585
1279.913448, 0.003054358, 0.01585032, 0.06410792, 0.008135082, 0.02388277, 0.00830727, 0.0001683837
1280.01341, 0.002924134, 0.01485529, 0.06027345, 0.007762583, 0.02266833, 0.007888908, 0.0001571169
1280.113372, 0.002799462, 0.01392274, 0.06233834, 0.007407141, 0.02151564, 0.007491615, 0.0001466039
1280.213334, 0.002680106, 0.01647037, 0.06121481, 0.007067974, 0.02042157, 0.00711433, 0.0001367944
1280.313296, 0.002565838, 0.01791151, 0.06720087, 0.006744337, 0.01938313, 0.006756045, 0.0001276413
1280.413258, 0.002456442, 0.0167871, 0.06374786, 0.00643552, 0.0183975, 0.006415804, 0.0001191006
1280.51322, 0.002351711, 0.0200829, 0.0641925, 0.006140843, 0.01746198, 0.006092698, 0.0001111314
1280.613182, 0.002251444, 0.01882217, 0.06511494, 0.005859659, 0.01657404, 0.005785864, 0.0001036954
1280.713144, 0.002155453, 0.01764059, 0.06197112, 0.00559135, 0.01573124, 0.005494482, 9.675698e-05
1280.813106, 0.002063554, 0.01653318, 0.06063605, 0.005335326, 0.01493131, 0.005217774, 9.028281e-05
1280.913068, 0.001975574, 0.01779886, 0.06183137, 0.005091026, 0.01417205, 0.004955002, 8.424184e-05
1281.01303, 0.001891344, 0.01668152, 0.06813898, 0.004857912, 0.0134514, 0.004705464, 7.860508e-05
1281.112992, 0.001810706, 0.01563432, 0.07284497, 0.004635472, 0.01276739, 0.004468492, 7.334549e-05
1281.212954, 0.001733505, 0.01612438, 0.07559464, 0.004423218, 0.01211817, 0.004243454, 6.843782e-05
1281.312916, 0.001659596, 0.01511216, 0.07506659, 0.004220682, 0.01150196, 0.004029749, 6.385853e-05
1281.412878, 0.001588839, 0.01675332, 0.07631259, 0.004027421, 0.01091708, 0.003826807, 5.958565e-05
1281.51284, 0.001521098, 0.01570161, 0.07569556, 0.003843008, 0.01036195, 0.003634085, 5.559868e-05
1281.612802, 0.001456245, 0.01471593, 0.08005528, 0.00366704, 0.009835039, 0.003451069, 5.187848e-05
1281.712764, 0.001394157, 0.01379212, 0.07939367, 0.003499129, 0.009334926, 0.00327727, 4.840721e-05
1281.812726, 0.001334717, 0.0129263, 0.08349285, 0.003338907, 0.008860243, 0.003112224, 4.51682e-05
1281.912688, 0.00127781, 0.01211484, 0.08099047, 0.003186021, 0.008409698, 0.002955489, 4.214592e-05
1282.01265, 0.00122333, 0.01317174, 0.07787459, 0.003040136, 0.007982064, 0.002806648, 3.932587e-05
1282.112612, 0.001171173, 0.01234487, 0.07321669, 0.002900931, 0.01679601, 0.002665302, 3.669451e-05
1282.212574, 0.001121239, 0.01156991, 0.0688374, 0.002768099, 0.029112, 0.002531075, 3.423922e-05
1282.312536, 0.001073435, 0.01084359, 0.06472005, 0.00264135, 0.02763165, 0.002403608, 3.194822e-05
1282.412498, 0.001027668, 0.01016287, 0.06836991, 0.008004021, 0.02622658, 0.00228256, 2.981051e-05
1282.51246, 0.0009838532, 0.01119624, 0.06819901, 0.007637523, 0.02489295, 0.002167608, 2.781584e-05
1282.612422, 0.0009419062, 0.01196638, 0.06739907, 0.007287807, 0.02362714, 0.002058445, 2.595464e-05
1282.712384, 0.0009017476, 0.01121518, 0.06556659, 0.006954105, 0.0224257, 0.001954779, 2.421797e-05
1282.812346, 0.0008633011, 0.01247239, 0.06810634, 0.006635682, 0.02128535, 0.001856335, 2.259751e-05
1282.912308, 0.0008264938, 0.01168942, 0.06549278, 0.006331839, 0.02020299, 0.001762848, 2.108547e-05
1283.01227, 0.0007912559, 0.01095561, 0.06157548, 0.00604191, 0.01917566, 0.001674069, 1.967461e-05
1283.112232, 0.0007575203, 0.01026786, 0.06058042, 0.007784844, 0.01820058, 0.001589761, 1.835815e-05
1283.212194, 0.000725223, 0.01059743, 0.0592634, 0.007428382, 0.01727507, 0.0015097, 1.712977e-05
1283.312156, 0.0006943027, 0.009932164, 0.05571869, 0.007088243, 0.01639663, 0.00143367, 1.598359e-05
1283.412118, 0.0006647008, 0.01037576, 0.05319983, 0.006763678, 0.01556286, 0.001361469, 1.49141e-05
1283.51208, 0.0006363609, 0.00972441, 0.05568296, 0.007137842, 0.01477149, 0.001292904, 1.391618e-05
1283.612042, 0.0006092293, 0.009113949, 0.05235241, 0.009555784, 0.01402036, 0.001227792, 1.298502e-05
1283.712004, 0.0005832545, 0.0115521, 0.05201264, 0.009118233, 0.01330742, 0.001165959, 1.211617e-05
1283.811966, 0.0005583871, 0.01082691, 0.04890162, 0.008700716, 0.01263074, 0.00110724, 1.130546e-05
1283.911928, 0.00053458, 0.01014723, 0.04834218, 0.008302318, 0.01198846, 0.001051478, 1.054899e-05
1284.01189, 0.0005117879, 0.00951023, 0.04923391, 0.007922161, 0.01137885, 0.0009985249, 9.843142e-06
1284.111852, 0.0004899676, 0.008913214, 0.04921648, 0.007559412, 0.01080023, 0.0009482382, 9.184521e-06
1284.211814, 0.0004690776, 0.01014499, 0.0462727, 0.007213273, 0.01025104, 0.000900484, 8.56997e-06
1284.311776, 0.0004490782, 0.009508124, 0.04514538, 0.006882983, 0.00972977, 0.0008551348, 7.996539e-06
1284.411738, 0.0004299315, 0.00891124, 0.04761942, 0.006567817, 0.00923501, 0.0008120694, 7.461478e-06
1284.5117, 0.0004116012, 0.008351827, 0.04808645, 0.006267082, 0.008765408, 0.0007711728, 6.962218e-06
1284.611662, 0.0003940524, 0.007827532, 0.04744341, 0.007464711, 0.008319685, 0.0007323358, 6.496365e-06
1284.711624, 0.0003772517, 0.007336149, 0.04460569, 0.007122908, 0.007896628, 0.0006954547, 6.061682e-06
1284.811586, 0.0003611674, 0.008256601, 0.04360921, 0.007467914, 0.007495083, 0.0006604309, 5.656085e-06
1284.911548, 0.0003457689, 0.0110332, 0.04284036, 0.007125964, 0.007113957, 0.000627171, 5.277627e-06
1285.01151, 0.0003310269, 0.01034058, 0.04268761, 0.006799672, 0.006752212, 0.000595586, 4.924493e-06
1285.111472, 0.0003169134, 0.009691436, 0.04097629, 0.006488321, 0.00640886, 0.0005655917, 4.594987e-06
1285.211434, 0.0003034016, 0.009083045, 0.03852539, 0.006955808, 0.006082969, 0.000537108, 4.287529e-06
1285.311396, 0.0002904659, 0.01017385, 0.03855635, 0.006637307, 0.01384603, 0.0005100587, 4.000643e-06
1285.411358, 0.0002780817, 0.009535179, 0.03801985, 0.007714867, 0.01314195, 0.0004843716, 3.732953e-06
1285.51132, 0.0002662256, 0.008936598, 0.03574578, 0.007361609, 0.01247368, 0.0004599782, 3.483176e-06
1285.611282, 0.0002548749, 0.008375593, 0.03578823, 0.007024527, 0.0118394, 0.0004368133, 3.25011e-06
1285.711244, 0.0002440082, 0.01030649, 0.03364764, 0.00670288, 0.01123736, 0.0004148149, 3.03264e-06
1285.811206, 0.0002336048, 0.009659489, 0.03481445, 0.007522471, 0.0148651, 0.0003939244, 2.829721e-06
1285.911168, 0.000223645, 0.009053104, 0.03345384, 0.007178023, 0.01700814, 0.000374086, 2.64038e-06
1286.01113, 0.0002141097, 0.008484785, 0.03324837, 0.006849348, 0.01614328, 0.0003552467, 2.463708e-06
1286.111092, 0.0002049811, 0.007952143, 0.03627042, 0.006535721, 0.02445433, 0.0003373561, 2.298857e-06
1286.211054, 0.0001962416, 0.007452938, 0.03410098, 0.007928901, 0.02321083, 0.0003203665, 2.145037e-06
1286.311016, 0.0001878747, 0.006985071, 0.03697987, 0.007565843, 0.02385894, 0.0003042325, 2.001509e-06
1286.410978, 0.0001798646, 0.00980531, 0.034768, 0.008644136, 0.03243193, 0.0002889111, 1.867585e-06
1286.51094, 0.000172196, 0.01047525, 0.03491072, 0.008248328, 0.031559, 0.0002743612, 1.742622e-06
1286.610902, 0.0001648543, 0.009817651, 0.03577919, 0.007870644, 0.03331968, 0.0002605441, 1.62602e-06
1286.710864, 0.002494331, 0.009201338, 0.03486869, 0.007510254, 0.03162537, 0.0002474229, 1.51722e-06
1286.810826, 0.002387984, 0.008623713, 0.03422248, 0.007166366, 0.03001721, 0.0002349624, 1.4157e-06
1286.910788, 0.002286171, 0.008082349, 0.03503423, 0.006838223, 0.02974242, 0.0002231295, 1.320974e-06
1287.01075, 0.002188699, 0.00757497, 0.03621802, 0.006525107, 0.02823002, 0.0002118925, 1.232585e-06
1287.110712, 0.002095383, 0.009372541, 0.03405173, 0.006226327, 0.03000939, 0.0002012214, 1.150111e-06
1287.210674, 0.002006045, 0.008784168, 0.0333549, 0.009064014, 0.03053506, 0.0001910876, 1.073155e-06
1287.310636, 0.001920517, 0.009551559, 0.0318121, 0.00864898, 0.02898235, 0.0001814643, 1.001349e-06
1287.410598, 0.001838634, 0.008951949, 0.03050876, 0.00825295, 0.0275086, 0.0001723256, 9.343467e-07
1287.51056, 0.001760243, 0.008389981, 0.03347409, 0.007875054, 0.02610978, 0.0001636471, 8.71828e-07
1287.610522, 0.001685194, 0.00786329, 0.03335536, 0.007514462, 0.02478209, 0.0001554057, 8.134926e-07
1287.710484, 0.001613345, 0.01037022, 0.03204335, 0.007170381, 0.02515386, 0.0001475793, 7.590605e-07
1287.810446, 0.00154456, 0.009719217, 0.0325384, 0.007769802, 0.03145346, 0.000140147, 7.082705e-07
1287.910408, 0.001478706, 0.009109083, 0.03059218, 0.007977054, 0.03340786, 0.0001330891, 6.608789e-07
1288.01037, 0.001415661, 0.00853725, 0.03236073, 0.007611791, 0.03395163, 0.0001263866, 6.166584e-07
1288.110332, 0.001355304, 0.008001314, 0.03470436, 0.007263253, 0.03222518, 0.0001200217, 5.753968e-07
1288.210294, 0.00129752, 0.007499022, 0.0326286, 0.006930674, 0.03311204, 0.0001139772, 5.368961e-07
1288.310256, 0.001242199, 0.009114386, 0.03262739, 0.007395738, 0.03785595, 0.0001082372, 5.009715e-07
1288.410218, 0.001189237, 0.008542219, 0.03398787, 0.008338054, 0.03593097, 0.0001027863, 4.674507e-07
1288.51018, 0.001138534, 0.008005972, 0.03548602, 0.007956261, 0.03410387, 9.760988e-05, 4.361728e-07
1288.610142, 0.001089992, 0.007503388, 0.03336351, 0.00759195, 0.03421731, 9.269415e-05, 4.069878e-07
1288.710104, 0.001043519, 0.007032354, 0.03547939, 0.007244321, 0.0342445, 8.802598e-05, 3.797556e-07
1288.810066, 0.0009990284, 0.00659089, 0.03335727, 0.00691261, 0.03507984, 8.359291e-05, 3.543455e-07
1288.910028, 0.0009564343, 0.006177139, 0.03136208, 0.006596087, 0.03329603, 7.938309e-05, 3.306357e-07
1289.00999, 0.0009156563, 0.007977418, 0.03235712, 0.006294058, 0.03431459, 7.538528e-05, 3.085123e-07
1289.109952, 0.0008766168, 0.008761036, 0.03454962, 0.006005858, 0.03659578, 7.15888e-05, 2.878692e-07
1289.209914, 0.0008392418, 0.008211052, 0.03316305, 0.005730855, 0.03473488, 6.798352e-05, 2.686074e-07
1289.309876, 0.0008034603, 0.007695594, 0.03309703, 0.005468444, 0.03296861, 6.45598e-05, 2.506345e-07
1289.409838, 0.0007692044, 0.007212494, 0.03176377, 0.005218048, 0.03514944, 6.130851e-05, 2.338641e-07
1289.5098, 0.000736409, 0.009712636, 0.03128894, 0.004979118, 0.03336208, 5.822095e-05, 2.182159e-07
1289.609762, 0.0007050118, 0.009102914, 0.03085268, 0.006162227, 0.0348698, 5.528889e-05, 2.036147e-07
1289.709724, 0.0006749533, 0.008531469, 0.03232119, 0.006202527, 0.03599472, 5.250448e-05, 1.899905e-07
1289.809686, 0.0006461763, 0.007995896, 0.03180499, 0.005918519, 0.03416439, 4.98603e-05, 1.77278e-07
1289.909648, 0.0006186262, 0.007493944, 0.02990264, 0.008554848, 0.03242712, 4.734929e-05, 1.65416e-07
1290.00961, 0.0005922508, 0.007023504, 0.03032629, 0.008163128, 0.0307782, 4.496473e-05, 1.543477e-07
1290.109572, 0.0005669999, 0.006582595, 0.03416454, 0.007789345, 0.02921312, 4.270027e-05, 1.440201e-07
1290.209534, 0.0005428256, 0.00871493, 0.03212107, 0.007432677, 0.02772763, 4.054984e-05, 1.343835e-07
1290.309496, 0.0005196819, 0.008167841, 0.03019982, 0.007092341, 0.02631768, 0.003989677, 1.253917e-07
1290.409458, 0.000497525, 0.007655095, 0.03034527, 0.006767589, 0.02497942, 0.00426138, 1.170015e-07
1290.50942, 0.0004763127, 0.007174538, 0.02853024, 0.007651576, 0.03022147, 0.004046773, 1.091727e-07
1290.609382, 0.0004560049, 0.008986869, 0.03014899, 0.007301217, 0.0286847, 0.003842973, 1.018678e-07
1290.709344, 0.0004365629, 0.008422708, 0.02936519, 0.0069669, 0.02722608, 0.003649437, 9.505166e-08
1290.809306, 0.0004179498, 0.007893963, 0.02760878, 0.006647891, 0.03200158, 0.008590116, 8.86916e-08
1290.909268, 0.0004001303, 0.00739841, 0.0293275, 0.00634349, 0.0321459, 0.008157509, 8.27571e-08
1291.00923, 0.0003830706, 0.006933967, 0.02757334, 0.007765072, 0.03367383, 0.007746689, 7.721968e-08
1291.109192, 0.0003667382, 0.006498679, 0.02592411, 0.008899966, 0.03567608, 0.007356558, 7.205279e-08
1291.209154, 0.0003511021, 0.006090717, 0.02437351, 0.008492444, 0.03592483, 0.006986075, 6.723162e-08
1291.309116, 0.0003361327, 0.008692382, 0.02408068, 0.008103582, 0.03409805, 0.006634249, 6.273304e-08
1291.409078, 0.0003218015, 0.00955279, 0.0240631, 0.007732525, 0.03236416, 0.006300142, 5.853547e-08
1291.50904, 0.0003080814, 0.008953103, 0.02262383, 0.007378459, 0.03071843, 0.00598286, 5.461876e-08
1291.609002, 0.0002949462, 0.008391062, 0.0233424, 0.007040606, 0.0291564, 0.005681558, 5.096413e-08
1291.708964, 0.000282371, 0.007864303, 0.02194623, 0.006718223, 0.02767379, 0.005395429, 4.755404e-08
1291.808926, 0.0002703319, 0.007370612, 0.02353979, 0.006410601, 0.02626657, 0.00512371, 4.437212e-08
1291.908888, 0.0002588062, 0.009104385, 0.02297025, 0.006117065, 0.02946755, 0.004865675, 0.003557928
1292.00885, 0.0002477719, 0.008532847, 0.02370291, 0.005836969, 0.0373579, 0.004620634, 0.005888057
1292.108812, 0.000237208, 0.007997188, 0.02363764, 0.005569699, 0.03545824, 0.004387935, 0.005494077
1292.208774, 0.0002270945, 0.007495155, 0.02222381, 0.005314667, 0.03365519, 0.004166954, 0.00512646
1292.308736, 0.0002174122, 0.008261112, 0.02378465, 0.005071313, 0.03194382, 0.003957103, 0.00478344
1292.408698, 0.0002081428, 0.008216262, 0.02236203, 0.006767416, 0.03031947, 0.003757819, 0.005057474
1292.50866, 0.0001992685, 0.0080601, 0.02102449, 0.006457542, 0.02877772, 0.003568572, 0.005035826
1292.608622, 0.0001907726, 0.008498404, 0.01976696, 0.007298257, 0.02731437, 0.003388855, 0.008718301
1292.708584, 0.0001826389, 0.008558105, 0.02082575, 0.006964076, 0.02592543, 0.003218189, 0.01477654
1292.808546, 0.000174852, 0.00802086, 0.01958011, 0.008384515, 0.02460712, 0.003056118, 0.01378782
1292.908508, 0.0001673971, 0.01107202, 0.01840897, 0.008000595, 0.02335584, 0.002902209, 0.01449019
1293.00847, 0.00016026, 0.01037696, 0.01730788, 0.007634254, 0.02216819, 0.002756051, 0.01352063
1293.108432, 0.0001534273, 0.009725537, 0.01627265, 0.007284687, 0.02104094, 0.002617253, 0.01261594
1293.208394, 0.0001468858, 0.009115006, 0.01827158, 0.009519174, 0.019971, 0.002485446, 0.01177179
1293.308356, 0.0001406233, 0.008542801, 0.01717871, 0.009083299, 0.01895547, 0.002360276, 0.014022
1293.408318, 0.0001346277, 0.008006517, 0.0161512, 0.009119451, 0.01799158, 0.00224141, 0.01434416
1293.50828, 0.0001288878, 0.007503898, 0.01518515, 0.008701879, 0.01707671, 0.002128531, 0.01338437
1293.608242, 0.0001233926, 0.009336028, 0.01427689, 0.009655073, 0.01620835, 0.002021336, 0.01309601
1293.708204, 0.0001181317, 0.008749949, 0.01492164, 0.009212975, 0.02254593, 0.001919539, 0.01221973
1293.808166, 0.0001130951, 0.00820066, 0.01402913, 0.008791121, 0.02500931, 0.001822869, 0.01140209
1293.908128, 0.0001082732, 0.007685855, 0.01319001, 0.0117121, 0.02373758, 0.001731068, 0.01063916
1294.00809, 0.0001036569, 0.007203366, 0.01355256, 0.01117581, 0.02253052, 0.00164389, 0.009927275
1294.108052, 9.923748e-05, 0.009965002, 0.01274194, 0.01066408, 0.02138484, 0.001561102, 0.009677724
1294.208014, 9.500644e-05, 0.009339437, 0.01374121, 0.01017578, 0.02029742, 0.001482483, 0.009030172
1294.307976, 9.095579e-05, 0.009367029, 0.01578586, 0.009709838, 0.01926529, 0.001407824, 0.008425948
1294.407938, 8.707784e-05, 0.009323871, 0.01484166, 0.01092258, 0.01828565, 0.001336924, 0.007862154
1294.5079, 8.336523e-05, 0.01037188, 0.01395394, 0.01042245, 0.02001702, 0.001269596, 0.007336085
1294.607862, 7.981091e-05, 0.009720773, 0.01311932, 0.009945213, 0.01899915, 0.001205657, 0.006845215
1294.707824, 7.640813e-05, 0.01055622, 0.01233462, 0.00948983, 0.02087782, 0.001144939, 0.006387191
1294.807786, 7.315043e-05, 0.009893539, 0.01159685, 0.009055298, 0.01981618, 0.001087279, 0.005959813
1294.907748, 7.003163e-05, 0.009272461, 0.01090321, 0.01096447, 0.01880852, 0.001032523, 0.005561033
1295.00771, 6.70458e-05, 0.008690371, 0.01025106, 0.01046241, 0.01785211, 0.0009805239, 0.005188935
1295.107672, 6.418726e-05, 0.008144823, 0.009637917, 0.009983348, 0.01694432, 0.0009311438, 0.004841735
1295.207634, 6.145061e-05, 0.008572794, 0.009061447, 0.009526218, 0.0160827, 0.0008842504, 0.004517766
1295.307596, 5.883063e-05, 0.01101892, 0.008519458, 0.00909002, 0.01526489, 0.0008397187, 0.004215475
1295.407558, 5.632235e-05, 0.01032719, 0.008009885, 0.008673795, 0.02077613, 0.0007974297, 0.003933411
1295.50752, 5.392102e-05, 0.009678889, 0.007530792, 0.008276629, 0.02540935, 0.0007572704, 0.00367022
1295.607482, 5.162207e-05, 0.009071286, 0.01056822, 0.007897649, 0.02411728, 0.0007191335, 0.003424639
1295.707444, 4.942114e-05, 0.008501826, 0.0116198, 0.007536022, 0.02289092, 0.0006829172, 0.003195491
1295.807406, 4.731404e-05, 0.007968114, 0.01411658, 0.007190954, 0.02172691, 0.0006485248, 0.002981675
1295.907368, 4.529678e-05, 0.00964524, 0.01402776, 0.006861686, 0.02062209, 0.0006158645, 0.002782166
1296.00733, 4.336553e-05, 0.01046012, 0.01318872, 0.006547495, 0.01957346, 0.0005848489, 0.002596007
1296.107292, 4.151662e-05, 0.009803473, 0.01555762, 0.006247691, 0.01857814, 0.0005553954, 0.002422304
1296.207254, 3.974654e-05, 0.01110291, 0.01462708, 0.005961614, 0.01763344, 0.0005274251, 0.002260224
1296.307216, 3.805193e-05, 0.01040591, 0.0137522, 0.005688637, 0.01673678, 0.0005008635, 0.002108988
1296.407178, 3.642956e-05, 0.01297723, 0.01292964, 0.005428159, 0.01588571, 0.0004756395, 0.001967872
1296.50714, 3.487637e-05, 0.01294714, 0.01215628, 0.005179608, 0.01507792, 0.0004516858, 0.001836199
1296.607102, 3.33894e-05, 0.01213437, 0.01142918, 0.004942438, 0.01431121, 0.0004289385, 0.001713336
1296.707064, 3.196582e-05, 0.01425165, 0.01504975, 0.007216686, 0.01358348, 0.0004073367, 0.001598694
1296.807026, 3.060295e-05, 0.01335699, 0.01414958, 0.00688624, 0.01289276, 0.0003868229, 0.001491723
1296.906988, 2.929817e-05, 0.01251849, 0.01330325, 0.006570925, 0.01223716, 0.0003673421, 0.001391909
1297.00695, 2.804903e-05, 0.01173263, 0.01250755, 0.00932951, 0.0116149, 0.003026408, 0.001298774
1297.106912, 2.685315e-05, 0.0109961, 0.01175944, 0.00890232, 0.01102428, 0.007621435, 0.001211871
1297.206874, 2.570825e-05, 0.01030581, 0.01105608, 0.00849469, 0.01046369, 0.007237613, 0.001130783
1297.306836, 2.461217e-05, 0.009658846, 0.01039478, 0.008105725, 0.0159687, 0.00687312, 0.00105512
1297.406798, 2.356282e-05, 0.009052501, 0.009773042, 0.007734571, 0.0214876, 0.006526982, 0.0009845203
1297.50676, 2.25582e-05, 0.01016613, 0.00918849, 0.008556788, 0.02261409, 0.006198277, 0.0009186444
1297.606722, 2.159642e-05, 0.01168077, 0.008638902, 0.008674234, 0.02382601, 0.005886126, 0.0008571764
1297.706684, 2.067565e-05, 0.01094749, 0.008122185, 0.008277048, 0.0260283, 0.005589695, 0.0007998213
1297.806646, 1.979413e-05, 0.01026025, 0.007636375, 0.008449947, 0.02470476, 0.005308192, 0.000746304
1297.906608, 1.89502e-05, 0.01166743, 0.01018908, 0.009425137, 0.02344852, 0.005040866, 0.0006963676
1298.00657, 1.814225e-05, 0.01093499, 0.0100668, 0.008993568, 0.02441739, 0.004787003, 0.0006497725
1298.106532, 1.736874e-05, 0.01024854, 0.01148531, 0.008581759, 0.02422723, 0.004545925, 0.0006062951
1298.206494, 1.662822e-05, 0.009605173, 0.01079834, 0.008188807, 0.02423113, 0.004316988, 0.000565727
1298.306456, 1.591927e-05, 0.009002198, 0.01078151, 0.007813849, 0.03575199, 0.00409958, 0.0005278732
1298.406418, 1.524054e-05, 0.008437074, 0.0105573, 0.007456059, 0.03393399, 0.003893121, 0.0004925524
1298.50638, 1.459075e-05, 0.007907427, 0.01169446, 0.007114652, 0.04239029, 0.00369706, 0.0004595949
1298.606342, 1.396867e-05, 0.01046127, 0.01258791, 0.006788877, 0.04202708, 0.003510872, 0.0004288426
1298.706304, 1.337311e-05, 0.009804552, 0.01183499, 0.00647802, 0.03989, 0.003334061, 0.000400148
1298.806266, 1.280294e-05, 0.00918906, 0.01112711, 0.006181397, 0.03786159, 0.003166155, 0.0003733735
1298.906228, 1.225708e-05, 0.008612206, 0.01133571, 0.005898356, 0.04217428, 0.003006704, 0.0003483905
1299.00619, 1.173449e-05, 0.008071565, 0.01198521, 0.0077848, 0.04002971, 0.002855284, 0.0003250791
1299.106152, 1.123418e-05, 0.007564863, 0.01399019, 0.007428341, 0.03799419, 0.002711489, 0.0003033275
1299.206114, 1.075521e-05, 0.00708997, 0.0131534, 0.007088203, 0.0422919, 0.002574936, 0.0002830314
1299.306076, 1.029666e-05, 0.009070407, 0.014797, 0.00676364, 0.04499187, 0.00244526, 0.0002640933
1299.406038, 9.857653e-06, 0.008501002, 0.01530648, 0.008058704, 0.0542975, 0.002322114, 0.0002464224
1299.506, 9.437367e-06, 0.007967342, 0.01785745, 0.007689702, 0.05400563, 0.00220517, 0.0002299338
1299.605962, 9.035e-06, 0.007467183, 0.01678935, 0.007337597, 0.05738513, 0.002094115, 0.0002145486
1299.705924, 8.649788e-06, 0.006998422, 0.01731975, 0.007001614, 0.05748402, 0.001988654, 0.0002001928
1299.805886, 8.281e-06, 0.009565093, 0.01628381, 0.006681016, 0.05950152, 0.001888503, 0.0001867976
1299.905848, 7.927935e-06, 0.01110673, 0.01987362, 0.006375098, 0.05647586, 0.001793396, 0.0001742986
1300.00581, 7.589924e-06, 0.01040949, 0.01868492, 0.006083188, 0.06023862, 0.001703079, 0.000162636
1300.105772, 7.266324e-06, 0.009756027, 0.01756733, 0.005804644, 0.05946797, 0.00161731, 0.0001517538
1300.205734, 6.95652e-06, 0.009143581, 0.01651658, 0.007398968, 0.06282781, 0.001535861, 0.0001415997
1300.305696, 6.659925e-06, 0.008569582, 0.01552867, 0.007060175, 0.06738736, 0.001458513, 0.000132125
1300.405658, 6.375976e-06, 0.008031617, 0.01459986, 0.008594562, 0.06396071, 0.001385061, 0.0001232843
1300.50562, 6.104133e-06, 0.007527423, 0.01734242, 0.008201024, 0.0607083, 0.001315308, 0.0001150352
1300.605582, 5.84388e-06, 0.00705488, 0.01762787, 0.007825506, 0.05924489, 0.001249068, 0.000107338
1300.705544, 5.594723e-06, 0.008982493, 0.0165735, 0.007467182, 0.06017161, 0.001186164, 0.0001001558
1300.805506, 5.35619e-06, 0.008418607, 0.01650095, 0.007125266, 0.05711187, 0.001126427, 9.345423e-05
1300.905468, 5.127826e-06, 0.007890119, 0.01838539, 0.006799006, 0.05833604, 0.001069699, 8.720106e-05
1301.00543, 4.909199e-06, 0.007394808, 0.0193571, 0.006487685, 0.05536965, 0.001015828, 8.136629e-05
1301.105392, 4.699893e-06, 0.01112653, 0.0181993, 0.009434034, 0.05494359, 0.0009646701, 7.592194e-05
1301.205354, 4.49951e-06, 0.01042805, 0.01893422, 0.009002058, 0.05928829, 0.0009160883, 7.084188e-05
1301.305316, 4.307672e-06, 0.009773416, 0.01780171, 0.008589861, 0.0573708, 0.0008699532, 6.610173e-05
1301.405278, 4.124012e-06, 0.009159878, 0.01673695, 0.008196538, 0.05869506, 0.00397408, 6.167876e-05
1301.50524, 3.948182e-06, 0.008584856, 0.02018369, 0.007821226, 0.0557104, 0.003773941, 5.755173e-05
1301.605202, 3.77985e-06, 0.008045932, 0.01897645, 0.007463098, 0.05287752, 0.003583882, 5.370085e-05
1301.705164, 3.618694e-06, 0.00754084, 0.01784142, 0.008195539, 0.05018869, 0.003403394, 5.010764e-05
1301.805126, 3.464409e-06, 0.007067455, 0.01975734, 0.009578422, 0.05302007, 0.003231996, 4.675486e-05
1301.905088, 3.316702e-06, 0.008424318, 0.0185756, 0.009139834, 0.05606875, 0.003069229, 4.362641e-05
1302.00505, 3.175293e-06, 0.007895472, 0.01746454, 0.008721328, 0.05704739, 0.00291466, 4.07073e-05
1302.105012, 3.039913e-06, 0.007399825, 0.01641994, 0.008321986, 0.05815677, 0.002767875, 3.798351e-05
1302.204974, 2.910305e-06, 0.008618312, 0.01543782, 0.007940928, 0.05879842, 0.002628482, 3.544197e-05
1302.304936, 2.786222e-06, 0.008077287, 0.0158107, 0.00757732, 0.05580851, 0.00335477, 3.307049e-05
1302.404898, 2.66743e-06, 0.007570226, 0.01486502, 0.007230361, 0.05720123, 0.004080969, 3.085769e-05
1302.50486, 2.553703e-06, 0.007094997, 0.01602835, 0.006899288, 0.05640704, 0.004526074, 2.879295e-05
1302.604822, 2.444825e-06, 0.0066496, 0.01506965, 0.008929052, 0.05353873, 0.004298137, 2.686637e-05
1302.704784, 2.340588e-06, 0.009306682, 0.0162179, 0.008520198, 0.05337724, 0.004081678, 2.50687e-05
1302.804746, 2.240796e-06, 0.008722445, 0.01524786, 0.008130065, 0.050663, 0.003876121, 2.339131e-05
1302.904708, 2.145259e-06, 0.008174883, 0.01433585, 0.007757796, 0.04808678, 0.003680916, 2.182616e-05
1303.00467, 2.053794e-06, 0.007661696, 0.01513588, 0.007402573, 0.04564156, 0.004777872, 2.036573e-05
1303.104632, 1.96623e-06, 0.007180724, 0.01423056, 0.007063615, 0.04332068, 0.004537254, 1.900303e-05
1303.204594, 1.882399e-06, 0.008256455, 0.01577824, 0.008775235, 0.0441851, 0.005742451, 1.77315e-05
1303.304556, 1.802142e-06, 0.007738146, 0.0148345, 0.008373424, 0.04193828, 0.005453255, 1.654506e-05
1303.404518, 1.725306e-06, 0.007252376, 0.01394721, 0.007990012, 0.03980571, 0.005178624, 1.5438e-05
1303.50448, 1.651747e-06, 0.007655632, 0.01628593, 0.007624156, 0.03942275, 0.004917824, 1.440502e-05
