Time(s),Lick,ArtSal,Chocolate,Quinine,NaCl,Sucrose,Peanut,Acid
334.973,0,0,0,0,0,0,0,0
335.1258,1,0,0,0,0,0,0,0
335.136,0,0,0,0,0,0,0,0
335.2698,1,1,0,0,0,0,0,0
335.28,0,0,0,0,0,0,0,0
335.4518,1,0,0,0,0,0,0,0
335.462,0,0,0,0,0,0,0,0
335.6138,1,0,0,0,0,0,0,0
335.624,0,0,0,0,0,0,0,0
335.7818,1,0,0,0,0,0,0,0
335.792,0,0,0,0,0,0,0,0
335.9618,1,0,0,0,0,0,0,0
335.972,0,0,0,0,0,0,0,0
336.1128,1,1,0,0,0,0,0,0
336.123,0,0,0,0,0,0,0,0
336.2888,1,0,0,0,0,0,0,0
336.299,0,0,0,0,0,0,0,0
336.4678,1,0,0,0,0,0,0,0
336.478,0,0,0,0,0,0,0,0
336.6498,1,0,0,0,0,0,0,0
336.66,0,0,0,0,0,0,0,0
336.8148,1,1,0,0,0,0,0,0
336.825,0,0,0,0,0,0,0,0
336.9798,1,0,0,0,0,0,0,0
336.99,0,0,0,0,0,0,0,0
337.1518,1,0,0,0,0,0,0,0
337.162,0,0,0,0,0,0,0,0
337.3038,1,0,0,0,0,0,0,0
337.314,0,0,0,0,0,0,0,0
337.4938,1,0,0,0,0,0,0,0
337.504,0,0,0,0,0,0,0,0
337.6558,1,0,0,0,0,0,0,0
337.666,0,0,0,0,0,0,0,0
337.8308,1,1,0,0,0,0,0,0
337.841,0,0,0,0,0,0,0,0
338.0048,1,0,0,0,0,0,0,0
338.015,0,0,0,0,0,0,0,0
338.1668,1,0,0,0,0,0,0,0
338.177,0,0,0,0,0,0,0,0
338.3558,1,0,0,0,0,0,0,0
338.366,0,0,0,0,0,0,0,0
338.5098,1,0,0,0,0,0,0,0
338.52,0,0,0,0,0,0,0,0
338.6798,1,0,0,0,0,0,0,0
338.69,0,0,0,0,0,0,0,0
338.8498,1,1,0,0,0,0,0,0
338.86,0,0,0,0,0,0,0,0
339.0478,1,0,0,0,0,0,0,0
339.058,0,0,0,0,0,0,0,0
339.2138,1,0,0,0,0,0,0,0
339.224,0,0,0,0,0,0,0,0
339.3798,1,0,0,0,0,0,0,0
339.39,0,0,0,0,0,0,0,0
339.5328,1,1,0,0,0,0,0,0
339.543,0,0,0,0,0,0,0,0
339.7268,1,0,0,0,0,0,0,0
339.737,0,0,0,0,0,0,0,0
339.8978,1,0,0,0,0,0,0,0
339.908,0,0,0,0,0,0,0,0
340.0748,1,0,0,0,0,0,0,0
340.085,0,0,0,0,0,0,0,0
342.581,1,0,0,0,0,0,0,0
