 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11, C12
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
2400.58743, 38.38121, 4.575742, 1.069338, 1.624035, 4.388551, 1.136552e-13, 1.863217, 0.1985264, 4.736435, 0.02673787, 4.554675, 0.6964216, 0.1839318
2400.687392, 41.13121, 4.369635, 1.016094, 1.536191, 4.174996, 1.080465e-13, 1.782773, 0.1889449, 4.487107, 0.02544897, 5.968409, 0.6590661, 0.1749251
2400.787354, 39.47681, 4.172812, 0.9655009, 1.453097, 3.971834, 1.027146e-13, 2.739446, 0.1798259, 4.250904, 0.0242222, 6.756669, 0.6237143, 0.1663594
2400.887316, 37.7881, 3.984854, 0.9174269, 1.374498, 3.778557, 9.764575e-14, 2.621171, 0.171147, 4.027134, 0.02305456, 6.356191, 0.5902588, 0.1582131
2400.987278, 37.58122, 3.805362, 0.8717466, 1.300151, 3.594686, 9.282709e-14, 2.508002, 0.1628869, 3.815144, 0.02194321, 5.97945, 0.5585978, 0.1504658
2401.08724, 41.03123, 3.633956, 0.8283408, 1.229825, 3.419762, 8.824621e-14, 2.463809, 0.1550255, 3.614313, 0.02088543, 5.62504, 0.5286351, 0.1430978
2401.187202, 40.08845, 3.47027, 0.7870963, 1.163303, 3.25335, 8.38914e-14, 2.357434, 0.1475436, 3.424054, 0.01987865, 5.291636, 0.5002795, 0.1360906
2401.287164, 38.37357, 3.313957, 0.7479054, 1.100379, 3.095037, 7.975149e-14, 2.255652, 0.1404227, 3.243811, 0.01892039, 4.977993, 0.7652701, 2.357167
2401.387126, 36.73205, 4.546541, 0.7106659, 1.040859, 2.944427, 7.581587e-14, 2.158265, 0.1336455, 3.073055, 0.01800833, 4.68294, 0.7242216, 2.241741
2401.487088, 43.26867, 4.34175, 0.6752806, 0.9845587, 2.801146, 7.207447e-14, 2.065082, 0.1271954, 6.217691, 0.01714024, 4.405375, 0.6853749, 2.131968
2401.58705, 41.41775, 5.188727, 0.6416572, 0.9313034, 2.664837, 6.851771e-14, 1.975922, 0.1210565, 5.890389, 0.01631399, 4.144262, 0.648612, 2.02757
2401.687012, 39.64601, 4.955009, 0.609708, 0.8809286, 2.535161, 6.513646e-14, 1.890612, 0.115214, 5.580317, 0.01552757, 3.898625, 0.613821, 1.928285
2401.786974, 39.98119, 5.506732, 0.5793495, 0.8332787, 2.411796, 6.192208e-14, 1.808985, 0.1096534, 5.286566, 0.01477906, 3.667548, 0.5808961, 1.833861
2401.886936, 39.12934, 7.062949, 0.5505027, 0.7882062, 2.294434, 5.886632e-14, 1.730883, 0.1043613, 5.008279, 0.01406663, 3.450167, 0.5497373, 1.744061
2401.986898, 37.45549, 6.74481, 0.5230922, 0.7455717, 2.182783, 5.596135e-14, 1.656152, 0.09932447, 4.744641, 0.01338855, 4.950497, 0.5202499, 1.658658
2402.08686, 39.1812, 6.441001, 0.4970465, 0.7052433, 2.076565, 5.319974e-14, 1.584648, 0.09453078, 4.494881, 0.01274315, 4.657074, 0.4923441, 1.577437
2402.186822, 39.53123, 6.150877, 0.4722977, 0.6670963, 1.975515, 5.057442e-14, 1.516231, 0.08996846, 4.258269, 0.01212886, 4.635035, 0.4659352, 1.500194
2402.286784, 39.43126, 5.87382, 0.4487812, 0.6310127, 1.879383, 4.807865e-14, 1.450768, 0.08562632, 4.034111, 0.01154419, 7.553483, 0.4409428, 1.426733
2402.386746, 40.18126, 5.609243, 0.4264356, 0.5968809, 1.787929, 4.570604e-14, 1.388131, 0.08149374, 3.821754, 0.0109877, 7.105777, 0.417291, 1.356869
2402.486708, 38.73713, 5.356584, 0.4052026, 0.5645952, 1.700925, 4.345052e-14, 1.328199, 0.07756062, 3.620575, 0.01045803, 6.684607, 0.3949079, 1.290426
2402.58667, 37.08006, 5.115305, 0.3850268, 0.5340559, 1.618155, 4.13063e-14, 1.270854, 0.07381732, 3.429987, 0.009953903, 6.288401, 0.3737253, 1.227237
2402.686632, 38.68427, 5.149585, 0.3658557, 0.5051686, 1.539413, 3.92679e-14, 1.215985, 0.07025468, 3.249431, 0.009474074, 11.17801, 0.353679, 1.167142
2402.786594, 37.02946, 9.903076, 0.8560565, 0.4778437, 1.464502, 3.733009e-14, 1.163485, 0.06686399, 3.078379, 0.009017374, 10.51548, 0.3347079, 1.109989
2402.886556, 35.44543, 9.457007, 0.8134319, 0.4519969, 1.393237, 3.548791e-14, 1.113252, 0.06363694, 2.916332, 0.00858269, 9.892209, 0.3167545, 1.055636
2402.986518, 34.58116, 9.031032, 0.7729297, 0.4275481, 1.32544, 3.373663e-14, 1.065187, 0.06056564, 2.762815, 0.00816896, 9.305883, 0.299764, 1.003943
2403.08648, 37.53619, 8.624243, 0.7344442, 0.4044218, 1.260942, 3.207178e-14, 1.019198, 0.05764257, 4.737269, 0.007775174, 8.754311, 0.2836849, 0.9547825
2403.186442, 35.93049, 8.235778, 0.697875, 0.3825464, 1.199582, 3.048909e-14, 0.9913634, 0.05486057, 6.315903, 0.00740037, 8.23543, 0.2684683, 0.908029
2403.286404, 35.88121, 7.86481, 0.6631265, 0.3618543, 1.141208, 2.89845e-14, 0.9485614, 0.05221284, 5.983431, 0.007043634, 7.747304, 0.2540679, 0.8635648
2403.386366, 38.92579, 7.510552, 0.6301083, 0.3422813, 1.085675, 2.755415e-14, 0.9076074, 0.0496929, 5.66846, 0.006704094, 7.28811, 0.2404399, 0.8212779
2403.486328, 37.26065, 7.172252, 0.5987341, 0.3237672, 1.032844, 2.61944e-14, 0.8684216, 0.04729457, 5.37007, 0.006380922, 6.856133, 0.2275429, 0.7810618
2403.58629, 37.13121, 6.849189, 0.568922, 0.3062544, 0.9825842, 2.490175e-14, 0.8309276, 0.045012, 5.087387, 0.006073328, 6.44976, 0.2153377, 0.7428149
2403.686252, 41.01442, 6.540678, 0.5405944, 3.030399, 0.9347699, 2.367288e-14, 0.7950524, 0.04283959, 4.819585, 0.005780562, 6.067473, 0.2037872, 0.7064409
2403.786214, 39.25993, 6.246064, 0.5136772, 2.866483, 0.8892823, 2.250466e-14, 0.7607262, 0.04077202, 4.56588, 0.005501909, 5.707845, 0.1928562, 0.6718481
2403.886176, 38.83122, 5.96472, 0.4881003, 2.711434, 0.8460082, 2.139409e-14, 0.7278819, 0.03880425, 4.32553, 0.005236689, 5.369533, 0.1825116, 0.6389492
2403.986138, 42.03123, 5.696048, 0.463797, 2.564771, 0.80484, 2.033832e-14, 0.6964557, 0.03693144, 4.097832, 0.004984253, 5.051273, 0.1727218, 0.6076612
2404.0861, 41.65221, 5.439479, 0.4407037, 2.426041, 0.765675, 1.933466e-14, 0.6663864, 0.03514903, 3.882121, 0.004743986, 4.751876, 0.1634571, 1.873446
2404.186062, 39.87044, 5.194466, 0.4187603, 2.294815, 0.7284159, 1.838053e-14, 0.6376152, 0.03345263, 3.677764, 0.004515301, 4.470226, 0.1546894, 1.781708
2404.286024, 39.53123, 4.96049, 0.3979095, 4.601241, 0.6929699, 1.747347e-14, 1.079808, 0.03183811, 3.484165, 0.004297641, 4.205269, 0.146392, 1.694461
2404.385986, 38.87289, 4.737052, 0.3780969, 4.352357, 0.6592488, 1.661119e-14, 1.033187, 0.03030151, 3.300757, 0.004090472, 3.956017, 0.1385397, 1.611487
2404.485948, 37.21001, 4.523679, 0.3592708, 4.116935, 0.6271685, 1.579145e-14, 0.9885793, 0.02883907, 3.127004, 0.00389329, 3.721538, 0.1311085, 1.532576
2404.58591, 38.68126, 4.319917, 0.3413821, 3.894248, 0.5966494, 1.501216e-14, 0.9458976, 0.02744721, 2.962397, 0.003705613, 3.500957, 0.124076, 1.45753
2404.685872, 41.63121, 4.125333, 0.324384, 3.683606, 0.5676154, 1.427134e-14, 0.9050586, 0.02612253, 2.806455, 0.003526984, 3.29345, 0.1174206, 1.386158
2404.785834, 41.67721, 3.939514, 0.3082324, 3.484358, 0.5399942, 1.356707e-14, 0.8659828, 0.02486178, 2.658722, 0.003356965, 3.098242, 0.1111223, 1.31828
2404.885796, 39.89437, 3.762065, 0.292885, 3.295887, 0.5137172, 1.289755e-14, 0.8285941, 0.02366188, 2.518766, 0.003195141, 2.914605, 0.1051618, 1.253727
2404.985758, 39.98119, 3.592609, 0.2783017, 3.11761, 0.4887188, 1.226108e-14, 0.7928197, 0.02251989, 2.386177, 0.003041119, 2.741852, 0.09952099, 1.192335
2405.08572, 39.03123, 3.430785, 0.2644446, 2.948977, 0.4649369, 1.165601e-14, 0.7585898, 0.02143302, 2.260567, 0.002894521, 2.579338, 0.09418277, 1.133949
2405.185682, 38.73119, 3.276251, 0.2512774, 2.789465, 0.4423122, 1.108081e-14, 0.7258378, 0.0203986, 4.381569, 0.00275499, 2.426457, 0.08913088, 1.078422
2405.285644, 38.33122, 3.128678, 0.2671806, 2.638582, 0.4207885, 1.053399e-14, 0.6944999, 0.0194141, 4.150922, 0.002622186, 2.282638, 0.08434997, 1.025614
2405.385606, 39.03123, 2.987751, 0.3130031, 2.495859, 0.4003122, 1.001415e-14, 0.6645149, 0.01847712, 6.367758, 0.002495782, 2.147342, 0.07982551, 0.9753921
2405.485568, 38.10685, 2.853173, 0.2974181, 2.360857, 0.3808323, 9.519968e-15, 1.669344, 0.01758536, 6.032556, 0.002375473, 2.020066, 0.07554374, 0.9276293
2405.58553, 36.47674, 2.724656, 0.2826091, 2.233157, 0.3623003, 9.050173e-15, 1.59727, 0.01673664, 5.715, 0.002260963, 1.900334, 0.07149164, 0.8822054
2405.685492, 36.43126, 2.601928, 0.2685375, 2.112364, 0.3446701, 8.60356e-15, 1.528308, 0.01592888, 5.41416, 0.002151973, 1.787698, 0.06765688, 0.8390057
2405.785454, 37.86379, 2.484729, 0.2551666, 1.998105, 0.3278979, 8.178987e-15, 1.462324, 0.01516011, 5.129156, 0.002048236, 1.681739, 0.06402782, 0.7979215
2405.885416, 36.24408, 2.372808, 0.2424614, 1.890027, 0.3119418, 7.775367e-15, 1.399188, 0.01442844, 4.859155, 0.001949501, 1.58206, 0.06059342, 0.758849
2405.985378, 38.28123, 2.265929, 0.2303888, 1.787794, 0.2967621, 7.391664e-15, 1.338778, 0.01373208, 4.603367, 0.001855525, 3.61814, 0.05734324, 0.7216899
2406.08534, 39.63121, 2.163863, 0.2189173, 1.691091, 0.2823212, 7.026897e-15, 1.280977, 0.01306933, 4.361044, 0.001766079, 3.403688, 0.0542674, 0.6863503
2406.185302, 39.02901, 2.066396, 0.2080171, 1.599619, 0.2685829, 6.68013e-15, 1.225671, 0.01243857, 4.131477, 0.001680944, 4.016016, 0.05135654, 0.6527413
2406.285264, 37.35946, 1.973318, 0.1976595, 1.513095, 0.2555132, 6.350476e-15, 1.172752, 0.01183824, 3.913994, 0.001599914, 4.502415, 0.04860181, 0.620778
2406.385226, 36.93126, 1.884433, 0.1878177, 1.431251, 0.2430795, 6.03709e-15, 1.122119, 0.0112669, 3.70796, 0.00152279, 4.23555, 0.04599485, 0.5903799
2406.485188, 37.53123, 1.799552, 0.1784659, 1.353834, 0.2312508, 5.739169e-15, 1.073672, 0.01072312, 3.512771, 0.001449384, 3.984503, 0.04352773, 0.5614703
2406.58515, 38.79435, 1.718494, 0.1695798, 1.280604, 0.2199977, 5.45595e-15, 1.027316, 0.01020559, 4.987269, 0.001379516, 6.308097, 0.04119293, 0.5339764
2406.685112, 37.13483, 1.641087, 0.1611361, 1.211335, 0.2092922, 5.186707e-15, 0.9829618, 0.009713043, 6.060806, 0.001313016, 5.934207, 0.03898338, 0.5078287
2406.785074, 35.5463, 1.567167, 0.1531129, 1.145814, 0.1991077, 4.930751e-15, 0.9405226, 0.009244264, 5.741762, 0.001249722, 5.582478, 0.03689234, 0.4829615
2406.885036, 37.83122, 1.496576, 0.1454891, 1.083836, 0.1894188, 4.687426e-15, 0.8999156, 0.008798109, 5.439513, 0.001189479, 5.251596, 0.03491347, 0.4593119
2406.984998, 37.28123, 2.124533, 0.138245, 1.02521, 0.1802013, 4.456108e-15, 0.8610619, 0.008373487, 5.153175, 0.00113214, 4.940327, 0.03304074, 0.4368204
2407.08496, 37.63121, 2.028837, 0.1313615, 0.9697563, 0.1714324, 4.236206e-15, 0.8238857, 0.007969358, 4.881909, 0.001077565, 4.647506, 0.03126846, 0.4154303
2407.184922, 38.1812, 1.937451, 0.1248208, 0.9173017, 0.1630902, 4.027156e-15, 0.7883145, 0.007584734, 6.130207, 0.00102562, 4.372042, 0.02959125, 0.3950876
2407.284884, 36.98125, 1.850182, 0.1186057, 0.8676843, 0.155154, 3.828422e-15, 0.7542791, 0.007218673, 5.80751, 0.0009761801, 4.112905, 0.028004, 0.375741
2407.384846, 37.11381, 3.335892, 0.1127002, 0.8207508, 0.1476039, 3.639495e-15, 0.7217132, 0.006870279, 5.501801, 0.0009291232, 6.660196, 0.02650189, 0.3573418
2407.484808, 35.52618, 3.185632, 0.1070886, 0.7763559, 0.1404212, 3.459892e-15, 0.6905534, 0.006538699, 5.212183, 0.0008843346, 6.265436, 0.02508035, 0.3398436
2407.58477, 39.83288, 3.453241, 0.1017565, 0.7343624, 0.1335881, 3.289151e-15, 0.6607388, 0.006223123, 4.937812, 0.0008417051, 5.894074, 0.02373506, 0.3232022
2407.684732, 38.12894, 3.297696, 0.09668986, 0.6946403, 0.1270874, 3.126837e-15, 0.6322115, 0.005922777, 4.677883, 0.0008011305, 5.544724, 0.02246193, 0.3073757
2407.784694, 36.49788, 3.149156, 0.0918755, 0.6570669, 0.1209031, 2.972532e-15, 0.6049159, 0.005636926, 4.431637, 0.0007625119, 6.492212, 0.02125709, 0.2923242
2407.884656, 39.42408, 3.149616, 0.08730086, 0.6215258, 0.1150198, 2.825842e-15, 0.5787987, 0.005364872, 4.198354, 0.0007257548, 7.169979, 0.02011688, 0.2780097
2407.984618, 37.73763, 3.056392, 0.082954, 0.5879071, 0.1094227, 2.686391e-15, 0.5538092, 0.005105948, 3.97735, 0.0006907697, 6.745004, 0.01903782, 0.2643962
2408.08458, 36.12331, 2.918722, 0.07882357, 3.131019, 5.27939, 2.553821e-15, 0.5298985, 0.00485952, 3.767981, 0.000657471, 6.345218, 0.01801665, 0.2514493
2408.184542, 40.56591, 2.787253, 0.07489881, 2.961661, 5.022486, 2.427794e-15, 0.5070202, 0.004624985, 3.569633, 0.0006257775, 5.969128, 0.2857084, 0.2391364
2408.284504, 38.83061, 3.162037, 0.07116947, 3.923325, 4.778083, 2.307986e-15, 0.4851297, 0.00440177, 3.381726, 0.0005956118, 5.615329, 0.2703833, 0.2274264
2408.384466, 37.16954, 3.019608, 0.06762581, 3.71111, 4.545573, 2.194091e-15, 0.4641843, 0.004189328, 4.862269, 0.0005669002, 5.2825, 0.2558801, 0.2162899
2408.484428, 37.2864, 2.883594, 0.06425861, 4.745114, 6.571269, 2.085816e-15, 0.4441432, 0.003987139, 6.299769, 0.0005395727, 4.969399, 0.2421549, 0.2056986
2408.58439, 35.69139, 2.753707, 0.06105906, 4.488448, 6.928647, 1.982884e-15, 0.4249674, 0.003794708, 8.036839, 0.0005135625, 8.291105, 0.229166, 0.195626
2408.684352, 36.63121, 2.629671, 0.05801882, 4.245666, 6.591487, 1.885032e-15, 0.4066195, 0.003611564, 7.613777, 0.0004888061, 7.799679, 0.2168737, 0.1860466
2408.784314, 36.33122, 2.511222, 0.05512996, 4.016015, 6.270733, 1.792008e-15, 0.3890637, 0.00343726, 7.212984, 0.0004652431, 7.337381, 2.179763, 0.1769364
2408.884276, 35.48119, 2.398108, 0.05238494, 3.798787, 5.965589, 1.703575e-15, 0.3722659, 0.003271368, 6.83329, 0.000442816, 6.902483, 2.828708, 0.1682722
2408.984238, 38.78123, 3.235264, 0.04977661, 3.593308, 5.675292, 1.619506e-15, 0.3561934, 0.003113482, 6.473582, 0.0004214699, 6.493363, 2.676979, 0.1600323
2409.0842, 40.45602, 3.089536, 0.04729814, 4.366216, 5.399123, 1.539586e-15, 0.3408148, 0.002963216, 6.13281, 0.0004011529, 6.108492, 2.557491, 0.1521958
2409.184162, 38.72542, 2.950373, 0.04494308, 4.593511, 7.098641, 1.46361e-15, 0.3261002, 0.002820203, 6.855951, 0.0003818152, 5.746433, 2.420309, 0.1447431
2409.284124, 41.41512, 2.817478, 0.04270529, 5.17367, 6.753209, 1.391383e-15, 0.3120208, 0.002684092, 6.495051, 0.0003634098, 5.405834, 2.290486, 0.1376554
2409.384086, 39.64349, 2.69057, 0.04057892, 4.893824, 6.424586, 1.32272e-15, 0.2985494, 0.00255455, 6.153149, 0.0003458915, 5.085422, 2.167626, 0.1309147
2409.484048, 37.94765, 2.569377, 0.03855842, 4.629114, 6.111954, 1.257446e-15, 0.2856596, 0.00243126, 9.084238, 0.0003292178, 4.784002, 2.051356, 0.1245041
2409.58401, 43.73119, 2.453644, 0.03663853, 4.378723, 5.814536, 1.195393e-15, 0.2733262, 0.00231392, 8.60604, 0.0003133478, 4.500447, 1.941323, 0.1184074
2409.683972, 42.63121, 2.343123, 0.4338371, 4.141875, 5.53159, 1.136402e-15, 0.2615254, 0.002202244, 8.153014, 0.0002982428, 4.233699, 1.837192, 0.1126093
2409.783934, 42.64106, 2.237581, 1.270153, 3.917839, 5.262413, 1.080323e-15, 0.2502341, 0.002095957, 8.112267, 0.0002838659, 3.982762, 1.738647, 0.107095
2409.883896, 40.81699, 2.136793, 1.20691, 3.705921, 5.006335, 1.02701e-15, 0.2394303, 0.0019948, 8.612267, 0.0002701821, 3.746698, 1.645387, 0.1018508
2409.983858, 44.38121, 3.554926, 2.267181, 3.505465, 6.168378, 9.763289e-16, 0.2290929, 0.001898525, 10.06177, 0.000257158, 3.524626, 1.55713, 0.09686343
2410.08382, 43.53123, 3.3948, 2.575217, 4.262396, 5.868214, 9.281486e-16, 0.2192019, 0.001806897, 9.532112, 0.0002447616, 3.315716, 1.473607, 0.09212025
2410.183782, 43.43446, 3.241886, 2.446993, 4.03184, 5.582656, 8.823459e-16, 0.2097379, 0.001719691, 9.030337, 0.0002329628, 3.119189, 1.535746, 0.08760932
2410.283744, 41.57644, 3.095861, 3.112682, 5.375564, 7.612727, 8.388035e-16, 0.2006824, 0.001636693, 8.554976, 0.0002217328, 2.93431, 1.45337, 0.08331928
2410.383706, 39.79791, 2.956413, 2.957696, 5.084797, 7.242278, 7.974098e-16, 0.192018, 0.001557702, 8.104639, 0.0002110441, 2.760389, 1.375412, 0.07923932
2410.483668, 41.33128, 2.823246, 2.810427, 4.809757, 6.889856, 7.580589e-16, 0.1837277, 0.001482523, 7.678007, 0.0002008707, 2.596776, 1.301636, 0.07535915
2410.58363, 41.48125, 2.696077, 2.670491, 4.549595, 6.554583, 7.206498e-16, 0.1757952, 0.001410972, 8.854169, 0.0001911877, 2.442862, 1.231818, 0.07166898
2410.683592, 40.68126, 2.574637, 2.537523, 4.303505, 6.235625, 6.850869e-16, 0.1682053, 0.001342874, 8.388082, 0.0001819715, 2.29807, 1.165744, 0.06815951
2410.783554, 38.98119, 2.458666, 2.411175, 4.070726, 5.932189, 6.512789e-16, 0.1609431, 0.001278063, 7.946529, 0.0001731995, 2.16186, 1.103214, 0.06482189
2410.883516, 38.75582, 2.34792, 2.291118, 5.008049, 5.643517, 6.191393e-16, 0.1539944, 0.00121638, 7.528221, 0.0001648504, 2.033723, 1.044039, 0.06164771
2410.983478, 37.09795, 2.242162, 3.267181, 4.73716, 7.907934, 1.367421, 0.1473457, 0.001157674, 8.377234, 0.0001569037, 1.913181, 3.498742, 0.05862895
2411.08344, 42.00523, 3.148304, 3.804532, 4.957159, 7.52312, 1.299941, 0.2542193, 0.001101802, 7.936252, 0.0001493402, 1.799784, 3.311072, 0.05575803
2411.183402, 40.20836, 3.006493, 3.615097, 6.842956, 7.157032, 1.235791, 0.2432434, 0.001048625, 7.518484, 0.0001421412, 1.693109, 4.298767, 0.05302768
2411.283364, 40.28123, 2.871071, 3.435095, 6.472817, 6.808758, 1.174806, 0.2327414, 0.0009980157, 7.737269, 0.0001352892, 5.331504, 4.068184, 0.05043103
2411.383326, 41.63121, 2.741748, 3.264056, 6.122699, 6.477432, 1.116832, 0.2226929, 0.0009498486, 8.431747, 0.0001287676, 5.015498, 4.117263, 0.04796154
2411.483288, 41.25037, 2.61825, 3.163834, 5.791519, 6.162229, 1.061718, 0.2130781, 0.0009040062, 7.987896, 0.0001225603, 4.718222, 4.580944, 0.8367689
2411.58325, 39.48578, 2.500315, 3.006301, 5.478252, 6.704631, 1.009323, 0.2038785, 0.0008603762, 7.56741, 0.0001166523, 4.438566, 4.335226, 0.7957942
2411.683212, 41.65221, 2.86391, 2.856612, 5.181931, 6.63795, 0.9595149, 0.1950761, 0.000818852, 8.299767, 0.000111029, 4.175486, 4.102688, 0.7568259
2411.783174, 39.87044, 2.86391, 2.714376, 4.901637, 7.326679, 0.9121643, 0.1907646, 0.0007793318, 10.23727, 0.0001056769, 3.927999, 4.790657, 0.7197658
2411.883136, 39.23125, 3.506732, 2.579222, 4.636505, 6.97015, 0.8671504, 0.1825284, 0.000741719, 10.04977, 0.0001005827, 3.69518, 4.533689, 0.6845205
2411.983098, 41.08122, 3.563421, 2.450799, 4.385714, 6.63097, 0.8243579, 0.1746477, 0.0007059216, 11.23727, 9.573407e-05, 3.476162, 4.290506, 0.651001
2412.08306, 43.83122, 3.402913, 2.328769, 4.148488, 6.308295, 0.783677, 0.1671074, 0.0006718517, 11.92477, 9.11192e-05, 3.270125, 4.060367, 0.619123
2412.183022, 42.85724, 3.614589, 2.212816, 3.924094, 6.001322, 0.7450038, 0.1598925, 0.0006394262, 11.86227, 8.672678e-05, 3.0763, 3.842572, 0.5888059
2412.282984, 41.02392, 3.451776, 2.102636, 3.711838, 5.709287, 0.708239, 0.1529892, 0.0006085657, 13.54721, 8.25461e-05, 2.893963, 3.63646, 0.5599734
2412.382946, 39.26902, 3.296296, 1.997942, 3.511062, 7.984778, 0.6732885, 0.1463839, 0.0005791946, 12.83408, 7.856695e-05, 2.722434, 3.441403, 0.5325528
2412.482908, 38.03123, 3.14782, 1.898461, 3.321147, 7.596224, 0.6400627, 0.1400638, 0.000551241, 12.15848, 7.477962e-05, 3.864838, 3.256809, 0.5064749
2412.58287, 39.38121, 3.006031, 1.803933, 3.141504, 7.226579, 0.6084766, 0.1340166, 0.0005246365, 11.51846, 7.117486e-05, 3.635763, 3.082117, 0.4816739
2412.682832, 38.18126, 2.870629, 1.714112, 2.971578, 6.874921, 0.5784492, 0.1282304, 0.000499316, 10.91212, 6.774386e-05, 3.420266, 2.916795, 0.4580874
2412.782794, 38.28123, 2.741326, 1.628763, 2.810844, 6.540375, 0.5499036, 0.1226941, 0.0004752176, 13.54977, 6.447826e-05, 5.740128, 2.76034, 0.4356559
2412.882756, 37.7688, 2.617847, 1.547664, 2.658804, 6.222109, 0.5227667, 0.1173968, 0.0004522822, 13.40488, 6.137007e-05, 5.399902, 2.612278, 0.4143228
2412.982718, 36.15314, 3.59604, 1.470603, 2.514988, 5.91933, 0.496969, 0.1123282, 0.0004304537, 12.69924, 5.841171e-05, 5.079842, 2.472157, 0.4208275
2413.08268, 38.08122, 3.434062, 1.39738, 2.378951, 5.631285, 0.4724443, 0.1074784, 0.0004096788, 13.58391, 5.559596e-05, 4.778752, 2.339553, 0.4002205
2413.182642, 38.17692, 3.27938, 1.327802, 2.250272, 5.357257, 0.4491299, 0.1028381, 0.0003899065, 12.86885, 5.291595e-05, 4.495509, 2.214061, 0.3806226
2413.282604, 36.54381, 3.131666, 1.261688, 2.128553, 5.096563, 0.426966, 0.09839804, 0.0003710885, 12.19142, 5.036512e-05, 4.229053, 2.095301, 0.3619844
2413.382566, 35.78123, 2.990605, 1.198866, 2.013419, 4.848556, 0.4058959, 0.09414972, 0.0003531787, 11.54966, 4.793726e-05, 3.978391, 1.982911, 0.3442588
2413.482528, 37.23119, 2.855898, 1.139173, 1.904512, 4.612616, 0.3858656, 0.09008482, 0.0003361333, 10.94168, 4.562644e-05, 3.742586, 1.876549, 0.3274012
2413.58249, 37.12876, 2.727259, 1.082451, 1.801496, 4.388158, 0.3668237, 0.08619542, 0.0003199105, 10.36571, 4.342701e-05, 5.777918, 1.775892, 0.3113691
2413.682452, 35.54049, 2.604414, 1.028554, 1.704052, 6.849415, 0.3487215, 0.08247395, 0.0003044707, 9.820052, 4.13336e-05, 6.825525, 1.680635, 0.2961221
2413.782414, 36.61432, 2.487102, 0.9773406, 1.611879, 6.51611, 0.3315126, 0.07891314, 0.000289776, 9.303121, 3.934111e-05, 10.24957, 1.590487, 0.2816216
2413.882376, 35.04805, 2.375074, 0.9286771, 3.184423, 6.199025, 0.315153, 0.07550608, 0.0002757906, 8.8134, 3.744466e-05, 9.642059, 1.505175, 0.2678312
2413.982338, 37.03123, 2.268093, 0.8824366, 4.126548, 5.89737, 0.2996007, 0.07224612, 0.0002624801, 8.349459, 3.563963e-05, 9.07056, 1.684619, 0.2547161
2414.0823, 37.78123, 2.16593, 0.8384986, 3.903341, 5.610394, 0.2848158, 0.0691269, 0.0002498121, 7.90994, 3.392162e-05, 8.532935, 1.594258, 0.2422432
2414.182262, 37.73125, 2.068369, 0.7967483, 3.692207, 5.337382, 0.2707606, 0.06614236, 0.0002377554, 7.493557, 3.228642e-05, 8.027176, 1.508743, 0.2303811
2414.282224, 36.48119, 1.975203, 0.7570768, 3.492494, 5.077655, 0.257399, 0.06328667, 0.0002262807, 7.099093, 3.073004e-05, 7.551394, 1.427815, 0.2190999
2414.382186, 38.60667, 1.886233, 0.7193806, 3.303583, 4.830568, 0.2446967, 0.06055428, 0.0002153597, 6.725394, 2.924869e-05, 7.103811, 1.351229, 0.208371
2414.482148, 36.95517, 1.801271, 0.6835614, 3.12489, 4.595504, 0.2326213, 0.05793985, 0.0002049658, 6.371366, 2.783876e-05, 6.682758, 3.176611, 0.1981676
2414.58211, 35.73119, 1.720135, 0.6495256, 4.184423, 4.371879, 0.2211418, 0.05543831, 0.0001950736, 10.61227, 2.649678e-05, 6.286661, 3.00622, 0.1884637
2414.682072, 40.43126, 1.642655, 0.6171846, 5.457159, 8.694929, 0.2102288, 0.05304477, 0.0001856588, 12.11227, 2.52195e-05, 6.873448, 5.617263, 0.1792351
2414.782034, 43.78123, 1.568664, 3.483892, 6.568715, 8.271818, 0.1998543, 0.05075457, 0.0001766983, 11.93091, 2.400379e-05, 6.466049, 5.695079, 0.1704584
2414.881996, 42.08122, 2.649616, 3.310423, 6.213409, 7.869297, 0.1899918, 0.04856325, 0.0001681704, 11.30286, 2.284668e-05, 6.082797, 5.389599, 0.1621114
2414.981958, 42.14532, 5.494323, 3.145591, 5.877323, 7.486363, 0.180616, 0.04646654, 0.000160054, 10.70788, 2.174535e-05, 6.349329, 5.100506, 0.1541732
2415.08192, 40.34246, 5.24684, 2.988966, 5.559415, 8.519869, 0.1717029, 0.04446035, 0.0001523293, 10.14421, 2.069711e-05, 9.782148, 4.826919, 0.1466236
