Marker Name,Marker Type,Marker Event Id,Marker Event Id 2,TimeStamp,TimeStamp2,value1,value2
Frame Marker,2,244,-1,2310.14,-1,-1,-1
Frame Marker,2,244,-1,2310.18,-1,-1,-1
Frame Marker,2,244,-1,2310.21,-1,-1,-1
Frame Marker,2,244,-1,2310.24,-1,-1,-1
Frame Marker,2,244,-1,2310.28,-1,-1,-1
Frame Marker,2,244,-1,2310.31,-1,-1,-1
Frame Marker,2,244,-1,2310.34,-1,-1,-1
Frame Marker,2,244,-1,2310.38,-1,-1,-1
Frame Marker,2,244,-1,2310.41,-1,-1,-1
Frame Marker,2,244,-1,2310.44,-1,-1,-1
Frame Marker,2,244,-1,2310.48,-1,-1,-1
Frame Marker,2,244,-1,2310.51,-1,-1,-1
Frame Marker,2,244,-1,2310.54,-1,-1,-1
Frame Marker,2,244,-1,2310.58,-1,-1,-1
Frame Marker,2,244,-1,2310.61,-1,-1,-1
Frame Marker,2,244,-1,2310.64,-1,-1,-1
Frame Marker,2,244,-1,2310.68,-1,-1,-1
Frame Marker,2,244,-1,2310.71,-1,-1,-1
Frame Marker,2,244,-1,2310.74,-1,-1,-1
Frame Marker,2,244,-1,2310.78,-1,-1,-1
Frame Marker,2,244,-1,2310.81,-1,-1,-1
Frame Marker,2,244,-1,2310.84,-1,-1,-1
Frame Marker,2,244,-1,2310.88,-1,-1,-1
Frame Marker,2,244,-1,2310.91,-1,-1,-1
Frame Marker,2,244,-1,2310.94,-1,-1,-1
Frame Marker,2,244,-1,2310.98,-1,-1,-1
Frame Marker,2,244,-1,2311.01,-1,-1,-1
Frame Marker,2,244,-1,2311.04,-1,-1,-1
Frame Marker,2,244,-1,2311.08,-1,-1,-1
Frame Marker,2,244,-1,2311.11,-1,-1,-1
Frame Marker,2,244,-1,2311.14,-1,-1,-1
Frame Marker,2,244,-1,2311.18,-1,-1,-1
Frame Marker,2,244,-1,2311.21,-1,-1,-1
Frame Marker,2,244,-1,2311.24,-1,-1,-1
Frame Marker,2,244,-1,2311.28,-1,-1,-1
Frame Marker,2,244,-1,2311.31,-1,-1,-1
Frame Marker,2,244,-1,2311.34,-1,-1,-1
Frame Marker,2,244,-1,2311.38,-1,-1,-1
Frame Marker,2,244,-1,2311.41,-1,-1,-1
Frame Marker,2,244,-1,2311.44,-1,-1,-1
Frame Marker,2,244,-1,2311.48,-1,-1,-1
Frame Marker,2,244,-1,2311.51,-1,-1,-1
Frame Marker,2,244,-1,2311.54,-1,-1,-1
Frame Marker,2,244,-1,2311.58,-1,-1,-1
Frame Marker,2,244,-1,2311.61,-1,-1,-1
Frame Marker,2,244,-1,2311.64,-1,-1,-1
Frame Marker,2,244,-1,2311.68,-1,-1,-1
Frame Marker,2,244,-1,2311.71,-1,-1,-1
Frame Marker,2,244,-1,2311.74,-1,-1,-1
Frame Marker,2,244,-1,2311.78,-1,-1,-1
Frame Marker,2,244,-1,2311.81,-1,-1,-1
Frame Marker,2,244,-1,2311.84,-1,-1,-1
Frame Marker,2,244,-1,2311.88,-1,-1,-1
Frame Marker,2,244,-1,2311.91,-1,-1,-1
Frame Marker,2,244,-1,2311.94,-1,-1,-1
Frame Marker,2,244,-1,2311.98,-1,-1,-1
Frame Marker,2,244,-1,2312.01,-1,-1,-1
Frame Marker,2,244,-1,2312.04,-1,-1,-1
Frame Marker,2,244,-1,2312.08,-1,-1,-1
Frame Marker,2,244,-1,2312.11,-1,-1,-1
Frame Marker,2,244,-1,2312.14,-1,-1,-1
Frame Marker,2,244,-1,2312.18,-1,-1,-1
Frame Marker,2,244,-1,2312.21,-1,-1,-1
Frame Marker,2,244,-1,2312.24,-1,-1,-1
Frame Marker,2,244,-1,2312.28,-1,-1,-1
Frame Marker,2,244,-1,2312.31,-1,-1,-1
Frame Marker,2,244,-1,2312.34,-1,-1,-1
Frame Marker,2,244,-1,2312.38,-1,-1,-1
Frame Marker,2,244,-1,2312.41,-1,-1,-1
Frame Marker,2,244,-1,2312.44,-1,-1,-1
Frame Marker,2,244,-1,2312.48,-1,-1,-1
Frame Marker,2,244,-1,2312.51,-1,-1,-1
Frame Marker,2,244,-1,2312.54,-1,-1,-1
Frame Marker,2,244,-1,2312.58,-1,-1,-1
Frame Marker,2,244,-1,2312.61,-1,-1,-1
Frame Marker,2,244,-1,2312.64,-1,-1,-1
Frame Marker,2,244,-1,2312.68,-1,-1,-1
Frame Marker,2,244,-1,2312.71,-1,-1,-1
Frame Marker,2,244,-1,2312.74,-1,-1,-1
Frame Marker,2,244,-1,2312.78,-1,-1,-1
Frame Marker,2,244,-1,2312.81,-1,-1,-1
Frame Marker,2,244,-1,2312.84,-1,-1,-1
Frame Marker,2,244,-1,2312.88,-1,-1,-1
Frame Marker,2,244,-1,2312.91,-1,-1,-1
Frame Marker,2,244,-1,2312.94,-1,-1,-1
Frame Marker,2,244,-1,2312.98,-1,-1,-1
Frame Marker,2,244,-1,2313.01,-1,-1,-1
Frame Marker,2,244,-1,2313.04,-1,-1,-1
Frame Marker,2,244,-1,2313.08,-1,-1,-1
Frame Marker,2,244,-1,2313.11,-1,-1,-1
Frame Marker,2,244,-1,2313.14,-1,-1,-1
Frame Marker,2,244,-1,2313.18,-1,-1,-1
Frame Marker,2,244,-1,2313.21,-1,-1,-1
Frame Marker,2,244,-1,2313.24,-1,-1,-1
Frame Marker,2,244,-1,2313.28,-1,-1,-1
Frame Marker,2,244,-1,2313.31,-1,-1,-1
Frame Marker,2,244,-1,2313.34,-1,-1,-1
Frame Marker,2,244,-1,2313.38,-1,-1,-1
Frame Marker,2,244,-1,2313.41,-1,-1,-1
Frame Marker,2,244,-1,2313.44,-1,-1,-1
Frame Marker,2,244,-1,2313.48,-1,-1,-1
Frame Marker,2,244,-1,2313.51,-1,-1,-1
Frame Marker,2,244,-1,2313.54,-1,-1,-1
Frame Marker,2,244,-1,2313.58,-1,-1,-1
Frame Marker,2,244,-1,2313.61,-1,-1,-1
Frame Marker,2,244,-1,2313.64,-1,-1,-1
Frame Marker,2,244,-1,2313.68,-1,-1,-1
Frame Marker,2,244,-1,2313.71,-1,-1,-1
Frame Marker,2,244,-1,2313.74,-1,-1,-1
Frame Marker,2,244,-1,2313.78,-1,-1,-1
Frame Marker,2,244,-1,2313.81,-1,-1,-1
Frame Marker,2,244,-1,2313.84,-1,-1,-1
Frame Marker,2,244,-1,2313.88,-1,-1,-1
Frame Marker,2,244,-1,2313.91,-1,-1,-1
Frame Marker,2,244,-1,2313.94,-1,-1,-1
Frame Marker,2,244,-1,2313.98,-1,-1,-1
Frame Marker,2,244,-1,2314.01,-1,-1,-1
Frame Marker,2,244,-1,2314.04,-1,-1,-1
Frame Marker,2,244,-1,2314.08,-1,-1,-1
Frame Marker,2,244,-1,2314.11,-1,-1,-1
Frame Marker,2,244,-1,2314.14,-1,-1,-1
Frame Marker,2,244,-1,2314.18,-1,-1,-1
Frame Marker,2,244,-1,2314.21,-1,-1,-1
Frame Marker,2,244,-1,2314.24,-1,-1,-1
Frame Marker,2,244,-1,2314.28,-1,-1,-1
Frame Marker,2,244,-1,2314.31,-1,-1,-1
Frame Marker,2,244,-1,2314.34,-1,-1,-1
Frame Marker,2,244,-1,2314.38,-1,-1,-1
Frame Marker,2,244,-1,2314.41,-1,-1,-1
Frame Marker,2,244,-1,2314.44,-1,-1,-1
Frame Marker,2,244,-1,2314.48,-1,-1,-1
Frame Marker,2,244,-1,2314.51,-1,-1,-1
Frame Marker,2,244,-1,2314.54,-1,-1,-1
Frame Marker,2,244,-1,2314.58,-1,-1,-1
Frame Marker,2,244,-1,2314.61,-1,-1,-1
Frame Marker,2,244,-1,2314.64,-1,-1,-1
Frame Marker,2,244,-1,2314.68,-1,-1,-1
Frame Marker,2,244,-1,2314.71,-1,-1,-1
Frame Marker,2,244,-1,2314.74,-1,-1,-1
Frame Marker,2,244,-1,2314.78,-1,-1,-1
Frame Marker,2,244,-1,2314.81,-1,-1,-1
Frame Marker,2,244,-1,2314.84,-1,-1,-1
Frame Marker,2,244,-1,2314.88,-1,-1,-1
Frame Marker,2,244,-1,2314.91,-1,-1,-1
Frame Marker,2,244,-1,2314.94,-1,-1,-1
Frame Marker,2,244,-1,2314.98,-1,-1,-1
Frame Marker,2,244,-1,2315.01,-1,-1,-1
Frame Marker,2,244,-1,2315.04,-1,-1,-1
Frame Marker,2,244,-1,2315.08,-1,-1,-1
Frame Marker,2,244,-1,2315.11,-1,-1,-1
Frame Marker,2,244,-1,2315.14,-1,-1,-1
Frame Marker,2,244,-1,2315.18,-1,-1,-1
Frame Marker,2,244,-1,2315.21,-1,-1,-1
Frame Marker,2,244,-1,2315.24,-1,-1,-1
Frame Marker,2,244,-1,2315.28,-1,-1,-1
Frame Marker,2,244,-1,2315.31,-1,-1,-1
Frame Marker,2,244,-1,2315.34,-1,-1,-1
Frame Marker,2,244,-1,2315.38,-1,-1,-1
Frame Marker,2,244,-1,2315.41,-1,-1,-1
Frame Marker,2,244,-1,2315.44,-1,-1,-1
Frame Marker,2,244,-1,2315.48,-1,-1,-1
Frame Marker,2,244,-1,2315.51,-1,-1,-1
Frame Marker,2,244,-1,2315.54,-1,-1,-1
Frame Marker,2,244,-1,2315.58,-1,-1,-1
Frame Marker,2,244,-1,2315.61,-1,-1,-1
Frame Marker,2,244,-1,2315.64,-1,-1,-1
Frame Marker,2,244,-1,2315.68,-1,-1,-1
Frame Marker,2,244,-1,2315.71,-1,-1,-1
Frame Marker,2,244,-1,2315.74,-1,-1,-1
Frame Marker,2,244,-1,2315.78,-1,-1,-1
Frame Marker,2,244,-1,2315.81,-1,-1,-1
Frame Marker,2,244,-1,2315.84,-1,-1,-1
Frame Marker,2,244,-1,2315.88,-1,-1,-1
Frame Marker,2,244,-1,2315.91,-1,-1,-1
Frame Marker,2,244,-1,2315.94,-1,-1,-1
Frame Marker,2,244,-1,2315.98,-1,-1,-1
Frame Marker,2,244,-1,2316.01,-1,-1,-1
Frame Marker,2,244,-1,2316.04,-1,-1,-1
Frame Marker,2,244,-1,2316.08,-1,-1,-1
Frame Marker,2,244,-1,2316.11,-1,-1,-1
Frame Marker,2,244,-1,2316.14,-1,-1,-1
Frame Marker,2,244,-1,2316.18,-1,-1,-1
Frame Marker,2,244,-1,2316.21,-1,-1,-1
Frame Marker,2,244,-1,2316.24,-1,-1,-1
Frame Marker,2,244,-1,2316.28,-1,-1,-1
Frame Marker,2,244,-1,2316.31,-1,-1,-1
Frame Marker,2,244,-1,2316.34,-1,-1,-1
Frame Marker,2,244,-1,2316.38,-1,-1,-1
Frame Marker,2,244,-1,2316.41,-1,-1,-1
Frame Marker,2,244,-1,2316.44,-1,-1,-1
Frame Marker,2,244,-1,2316.48,-1,-1,-1
Frame Marker,2,244,-1,2316.51,-1,-1,-1
Frame Marker,2,244,-1,2316.54,-1,-1,-1
Frame Marker,2,244,-1,2316.58,-1,-1,-1
Frame Marker,2,244,-1,2316.61,-1,-1,-1
Frame Marker,2,244,-1,2316.64,-1,-1,-1
Frame Marker,2,244,-1,2316.68,-1,-1,-1
Frame Marker,2,244,-1,2316.71,-1,-1,-1
Frame Marker,2,244,-1,2316.74,-1,-1,-1
Frame Marker,2,244,-1,2316.78,-1,-1,-1
Frame Marker,2,244,-1,2316.81,-1,-1,-1
Frame Marker,2,244,-1,2316.84,-1,-1,-1
Frame Marker,2,244,-1,2316.88,-1,-1,-1
Frame Marker,2,244,-1,2316.91,-1,-1,-1
Frame Marker,2,244,-1,2316.94,-1,-1,-1
Frame Marker,2,244,-1,2316.98,-1,-1,-1
Frame Marker,2,244,-1,2317.01,-1,-1,-1
Frame Marker,2,244,-1,2317.04,-1,-1,-1
Frame Marker,2,244,-1,2317.08,-1,-1,-1
Frame Marker,2,244,-1,2317.11,-1,-1,-1
Frame Marker,2,244,-1,2317.14,-1,-1,-1
Frame Marker,2,244,-1,2317.18,-1,-1,-1
Frame Marker,2,244,-1,2317.21,-1,-1,-1
Frame Marker,2,244,-1,2317.24,-1,-1,-1
Frame Marker,2,244,-1,2317.28,-1,-1,-1
Frame Marker,2,244,-1,2317.31,-1,-1,-1
Frame Marker,2,244,-1,2317.34,-1,-1,-1
Frame Marker,2,244,-1,2317.38,-1,-1,-1
Frame Marker,2,244,-1,2317.41,-1,-1,-1
Frame Marker,2,244,-1,2317.44,-1,-1,-1
Frame Marker,2,244,-1,2317.48,-1,-1,-1
Frame Marker,2,244,-1,2317.51,-1,-1,-1
Frame Marker,2,244,-1,2317.54,-1,-1,-1
Frame Marker,2,244,-1,2317.58,-1,-1,-1
Frame Marker,2,244,-1,2317.61,-1,-1,-1
Frame Marker,2,244,-1,2317.64,-1,-1,-1
Frame Marker,2,244,-1,2317.68,-1,-1,-1
Frame Marker,2,244,-1,2317.71,-1,-1,-1
Frame Marker,2,244,-1,2317.74,-1,-1,-1
Frame Marker,2,244,-1,2317.78,-1,-1,-1
Frame Marker,2,244,-1,2317.81,-1,-1,-1
Frame Marker,2,244,-1,2317.84,-1,-1,-1
Frame Marker,2,244,-1,2317.88,-1,-1,-1
Frame Marker,2,244,-1,2317.91,-1,-1,-1
Frame Marker,2,244,-1,2317.94,-1,-1,-1
Frame Marker,2,244,-1,2317.98,-1,-1,-1
Frame Marker,2,244,-1,2318.01,-1,-1,-1
Frame Marker,2,244,-1,2318.04,-1,-1,-1
Frame Marker,2,244,-1,2318.08,-1,-1,-1
Frame Marker,2,244,-1,2318.11,-1,-1,-1
Frame Marker,2,244,-1,2318.14,-1,-1,-1
Frame Marker,2,244,-1,2318.18,-1,-1,-1
Frame Marker,2,244,-1,2318.21,-1,-1,-1
Frame Marker,2,244,-1,2318.24,-1,-1,-1
Frame Marker,2,244,-1,2318.28,-1,-1,-1
Frame Marker,2,244,-1,2318.31,-1,-1,-1
Frame Marker,2,244,-1,2318.34,-1,-1,-1
Frame Marker,2,244,-1,2318.38,-1,-1,-1
Frame Marker,2,244,-1,2318.41,-1,-1,-1
Frame Marker,2,244,-1,2318.44,-1,-1,-1
Frame Marker,2,244,-1,2318.48,-1,-1,-1
Frame Marker,2,244,-1,2318.51,-1,-1,-1
Frame Marker,2,244,-1,2318.54,-1,-1,-1
Frame Marker,2,244,-1,2318.58,-1,-1,-1
Frame Marker,2,244,-1,2318.61,-1,-1,-1
Frame Marker,2,244,-1,2318.64,-1,-1,-1
Frame Marker,2,244,-1,2318.68,-1,-1,-1
Frame Marker,2,244,-1,2318.71,-1,-1,-1
Frame Marker,2,244,-1,2318.74,-1,-1,-1
Frame Marker,2,244,-1,2318.78,-1,-1,-1
Frame Marker,2,244,-1,2318.81,-1,-1,-1
Frame Marker,2,244,-1,2318.84,-1,-1,-1
Frame Marker,2,244,-1,2318.88,-1,-1,-1
Frame Marker,2,244,-1,2318.91,-1,-1,-1
Frame Marker,2,244,-1,2318.94,-1,-1,-1
Frame Marker,2,244,-1,2318.98,-1,-1,-1
Frame Marker,2,244,-1,2319.01,-1,-1,-1
Frame Marker,2,244,-1,2319.04,-1,-1,-1
Frame Marker,2,244,-1,2319.08,-1,-1,-1
Frame Marker,2,244,-1,2319.11,-1,-1,-1
Frame Marker,2,244,-1,2319.14,-1,-1,-1
Frame Marker,2,244,-1,2319.18,-1,-1,-1
Frame Marker,2,244,-1,2319.21,-1,-1,-1
Frame Marker,2,244,-1,2319.24,-1,-1,-1
Frame Marker,2,244,-1,2319.28,-1,-1,-1
Frame Marker,2,244,-1,2319.31,-1,-1,-1
Frame Marker,2,244,-1,2319.34,-1,-1,-1
Frame Marker,2,244,-1,2319.38,-1,-1,-1
Frame Marker,2,244,-1,2319.41,-1,-1,-1
Frame Marker,2,244,-1,2319.44,-1,-1,-1
Frame Marker,2,244,-1,2319.48,-1,-1,-1
Frame Marker,2,244,-1,2319.51,-1,-1,-1
Frame Marker,2,244,-1,2319.54,-1,-1,-1
Frame Marker,2,244,-1,2319.58,-1,-1,-1
Frame Marker,2,244,-1,2319.61,-1,-1,-1
Frame Marker,2,244,-1,2319.64,-1,-1,-1
Frame Marker,2,244,-1,2319.68,-1,-1,-1
Frame Marker,2,244,-1,2319.71,-1,-1,-1
Frame Marker,2,244,-1,2319.74,-1,-1,-1
Frame Marker,2,244,-1,2319.78,-1,-1,-1
Frame Marker,2,244,-1,2319.81,-1,-1,-1
Frame Marker,2,244,-1,2319.84,-1,-1,-1
Frame Marker,2,244,-1,2319.88,-1,-1,-1
Frame Marker,2,244,-1,2319.91,-1,-1,-1
Frame Marker,2,244,-1,2319.94,-1,-1,-1
Frame Marker,2,244,-1,2319.98,-1,-1,-1
Frame Marker,2,244,-1,2320.01,-1,-1,-1
Frame Marker,2,244,-1,2320.04,-1,-1,-1
Frame Marker,2,244,-1,2320.08,-1,-1,-1
Frame Marker,2,244,-1,2320.11,-1,-1,-1
Frame Marker,2,244,-1,2320.14,-1,-1,-1
Frame Marker,2,244,-1,2320.18,-1,-1,-1
Frame Marker,2,244,-1,2320.21,-1,-1,-1
Frame Marker,2,244,-1,2320.24,-1,-1,-1
Frame Marker,2,244,-1,2320.28,-1,-1,-1
Frame Marker,2,244,-1,2320.31,-1,-1,-1
Frame Marker,2,244,-1,2320.34,-1,-1,-1
Frame Marker,2,244,-1,2320.38,-1,-1,-1
Frame Marker,2,244,-1,2320.41,-1,-1,-1
Frame Marker,2,244,-1,2320.44,-1,-1,-1
Frame Marker,2,244,-1,2320.48,-1,-1,-1
Frame Marker,2,244,-1,2320.51,-1,-1,-1
Frame Marker,2,244,-1,2320.54,-1,-1,-1
Frame Marker,2,244,-1,2320.58,-1,-1,-1
Frame Marker,2,244,-1,2320.61,-1,-1,-1
Frame Marker,2,244,-1,2320.64,-1,-1,-1
Frame Marker,2,244,-1,2320.68,-1,-1,-1
Frame Marker,2,244,-1,2320.71,-1,-1,-1
Frame Marker,2,244,-1,2320.74,-1,-1,-1
Frame Marker,2,244,-1,2320.78,-1,-1,-1
Frame Marker,2,244,-1,2320.81,-1,-1,-1
Frame Marker,2,244,-1,2320.84,-1,-1,-1
Frame Marker,2,244,-1,2320.88,-1,-1,-1
Frame Marker,2,244,-1,2320.91,-1,-1,-1
Frame Marker,2,244,-1,2320.94,-1,-1,-1
Frame Marker,2,244,-1,2320.98,-1,-1,-1
Frame Marker,2,244,-1,2321.01,-1,-1,-1
Frame Marker,2,244,-1,2321.04,-1,-1,-1
Frame Marker,2,244,-1,2321.08,-1,-1,-1
Frame Marker,2,244,-1,2321.11,-1,-1,-1
Frame Marker,2,244,-1,2321.14,-1,-1,-1
Frame Marker,2,244,-1,2321.18,-1,-1,-1
Frame Marker,2,244,-1,2321.21,-1,-1,-1
Frame Marker,2,244,-1,2321.24,-1,-1,-1
Frame Marker,2,244,-1,2321.28,-1,-1,-1
Frame Marker,2,244,-1,2321.31,-1,-1,-1
Frame Marker,2,244,-1,2321.34,-1,-1,-1
Frame Marker,2,244,-1,2321.38,-1,-1,-1
Frame Marker,2,244,-1,2321.41,-1,-1,-1
Frame Marker,2,244,-1,2321.44,-1,-1,-1
Frame Marker,2,244,-1,2321.48,-1,-1,-1
Frame Marker,2,244,-1,2321.51,-1,-1,-1
Frame Marker,2,244,-1,2321.54,-1,-1,-1
Frame Marker,2,244,-1,2321.58,-1,-1,-1
Frame Marker,2,244,-1,2321.61,-1,-1,-1
Frame Marker,2,244,-1,2321.64,-1,-1,-1
Frame Marker,2,244,-1,2321.68,-1,-1,-1
Frame Marker,2,244,-1,2321.71,-1,-1,-1
Frame Marker,2,244,-1,2321.74,-1,-1,-1
Frame Marker,2,244,-1,2321.78,-1,-1,-1
Frame Marker,2,244,-1,2321.81,-1,-1,-1
Frame Marker,2,244,-1,2321.84,-1,-1,-1
Frame Marker,2,244,-1,2321.88,-1,-1,-1
Frame Marker,2,244,-1,2321.91,-1,-1,-1
Frame Marker,2,244,-1,2321.94,-1,-1,-1
Frame Marker,2,244,-1,2321.98,-1,-1,-1
Frame Marker,2,244,-1,2322.01,-1,-1,-1
Frame Marker,2,244,-1,2322.04,-1,-1,-1
Frame Marker,2,244,-1,2322.08,-1,-1,-1
Frame Marker,2,244,-1,2322.11,-1,-1,-1
Frame Marker,2,244,-1,2322.14,-1,-1,-1
Frame Marker,2,244,-1,2322.18,-1,-1,-1
Frame Marker,2,244,-1,2322.21,-1,-1,-1
Frame Marker,2,244,-1,2322.24,-1,-1,-1
Frame Marker,2,244,-1,2322.28,-1,-1,-1
Frame Marker,2,244,-1,2322.31,-1,-1,-1
Frame Marker,2,244,-1,2322.34,-1,-1,-1
Frame Marker,2,244,-1,2322.38,-1,-1,-1
Frame Marker,2,244,-1,2322.41,-1,-1,-1
Frame Marker,2,244,-1,2322.44,-1,-1,-1
Frame Marker,2,244,-1,2322.48,-1,-1,-1
Frame Marker,2,244,-1,2322.51,-1,-1,-1
Frame Marker,2,244,-1,2322.54,-1,-1,-1
Frame Marker,2,244,-1,2322.58,-1,-1,-1
Frame Marker,2,244,-1,2322.61,-1,-1,-1
Frame Marker,2,244,-1,2322.64,-1,-1,-1
Frame Marker,2,244,-1,2322.68,-1,-1,-1
Frame Marker,2,244,-1,2322.71,-1,-1,-1
Frame Marker,2,244,-1,2322.74,-1,-1,-1
Frame Marker,2,244,-1,2322.78,-1,-1,-1
Frame Marker,2,244,-1,2322.81,-1,-1,-1
Frame Marker,2,244,-1,2322.84,-1,-1,-1
Frame Marker,2,244,-1,2322.88,-1,-1,-1
Frame Marker,2,244,-1,2322.91,-1,-1,-1
Frame Marker,2,244,-1,2322.94,-1,-1,-1
Frame Marker,2,244,-1,2322.98,-1,-1,-1
Frame Marker,2,244,-1,2323.01,-1,-1,-1
Frame Marker,2,244,-1,2323.04,-1,-1,-1
Frame Marker,2,244,-1,2323.08,-1,-1,-1
Frame Marker,2,244,-1,2323.11,-1,-1,-1
Frame Marker,2,244,-1,2323.14,-1,-1,-1
Frame Marker,2,244,-1,2323.18,-1,-1,-1
Frame Marker,2,244,-1,2323.21,-1,-1,-1
Frame Marker,2,244,-1,2323.24,-1,-1,-1
Frame Marker,2,244,-1,2323.28,-1,-1,-1
Frame Marker,2,244,-1,2323.31,-1,-1,-1
Frame Marker,2,244,-1,2323.34,-1,-1,-1
Frame Marker,2,244,-1,2323.38,-1,-1,-1
Frame Marker,2,244,-1,2323.41,-1,-1,-1
Frame Marker,2,244,-1,2323.44,-1,-1,-1
Frame Marker,2,244,-1,2323.48,-1,-1,-1
Frame Marker,2,244,-1,2323.51,-1,-1,-1
Frame Marker,2,244,-1,2323.54,-1,-1,-1
Frame Marker,2,244,-1,2323.58,-1,-1,-1
Frame Marker,2,244,-1,2323.61,-1,-1,-1
Frame Marker,2,244,-1,2323.64,-1,-1,-1
Frame Marker,2,244,-1,2323.68,-1,-1,-1
Frame Marker,2,244,-1,2323.71,-1,-1,-1
Frame Marker,2,244,-1,2323.74,-1,-1,-1
Frame Marker,2,244,-1,2323.78,-1,-1,-1
Frame Marker,2,244,-1,2323.81,-1,-1,-1
Frame Marker,2,244,-1,2323.84,-1,-1,-1
Frame Marker,2,244,-1,2323.88,-1,-1,-1
Frame Marker,2,244,-1,2323.91,-1,-1,-1
Frame Marker,2,244,-1,2323.94,-1,-1,-1
Frame Marker,2,244,-1,2323.98,-1,-1,-1
Frame Marker,2,244,-1,2324.01,-1,-1,-1
Frame Marker,2,244,-1,2324.04,-1,-1,-1
Frame Marker,2,244,-1,2324.08,-1,-1,-1
Frame Marker,2,244,-1,2324.11,-1,-1,-1
Frame Marker,2,244,-1,2324.14,-1,-1,-1
Frame Marker,2,244,-1,2324.18,-1,-1,-1
Frame Marker,2,244,-1,2324.21,-1,-1,-1
Frame Marker,2,244,-1,2324.24,-1,-1,-1
Frame Marker,2,244,-1,2324.28,-1,-1,-1
Frame Marker,2,244,-1,2324.31,-1,-1,-1
Frame Marker,2,244,-1,2324.34,-1,-1,-1
Frame Marker,2,244,-1,2324.38,-1,-1,-1
Frame Marker,2,244,-1,2324.41,-1,-1,-1
Frame Marker,2,244,-1,2324.44,-1,-1,-1
Frame Marker,2,244,-1,2324.48,-1,-1,-1
Frame Marker,2,244,-1,2324.51,-1,-1,-1
Frame Marker,2,244,-1,2324.54,-1,-1,-1
Frame Marker,2,244,-1,2324.58,-1,-1,-1
Frame Marker,2,244,-1,2324.61,-1,-1,-1
Frame Marker,2,244,-1,2324.64,-1,-1,-1
Frame Marker,2,244,-1,2324.68,-1,-1,-1
Frame Marker,2,244,-1,2324.71,-1,-1,-1
Frame Marker,2,244,-1,2324.74,-1,-1,-1
Frame Marker,2,244,-1,2324.78,-1,-1,-1
Frame Marker,2,244,-1,2324.81,-1,-1,-1
Frame Marker,2,244,-1,2324.84,-1,-1,-1
Frame Marker,2,244,-1,2324.88,-1,-1,-1
Frame Marker,2,244,-1,2324.91,-1,-1,-1
Frame Marker,2,244,-1,2324.94,-1,-1,-1
Frame Marker,2,244,-1,2324.98,-1,-1,-1
Frame Marker,2,244,-1,2325.01,-1,-1,-1
Frame Marker,2,244,-1,2325.04,-1,-1,-1
Frame Marker,2,244,-1,2325.08,-1,-1,-1
Frame Marker,2,244,-1,2325.11,-1,-1,-1
Frame Marker,2,244,-1,2325.14,-1,-1,-1
Frame Marker,2,244,-1,2325.18,-1,-1,-1
Frame Marker,2,244,-1,2325.21,-1,-1,-1
Frame Marker,2,244,-1,2325.24,-1,-1,-1
Frame Marker,2,244,-1,2325.28,-1,-1,-1
Frame Marker,2,244,-1,2325.31,-1,-1,-1
Frame Marker,2,244,-1,2325.34,-1,-1,-1
Frame Marker,2,244,-1,2325.38,-1,-1,-1
Frame Marker,2,244,-1,2325.41,-1,-1,-1
Frame Marker,2,244,-1,2325.44,-1,-1,-1
Frame Marker,2,244,-1,2325.48,-1,-1,-1
Frame Marker,2,244,-1,2325.51,-1,-1,-1
Frame Marker,2,244,-1,2325.54,-1,-1,-1
Frame Marker,2,244,-1,2325.58,-1,-1,-1
Frame Marker,2,244,-1,2325.61,-1,-1,-1
Frame Marker,2,244,-1,2325.64,-1,-1,-1
Frame Marker,2,244,-1,2325.68,-1,-1,-1
Frame Marker,2,244,-1,2325.71,-1,-1,-1
Frame Marker,2,244,-1,2325.74,-1,-1,-1
Frame Marker,2,244,-1,2325.78,-1,-1,-1
Frame Marker,2,244,-1,2325.81,-1,-1,-1
Frame Marker,2,244,-1,2325.84,-1,-1,-1
Frame Marker,2,244,-1,2325.88,-1,-1,-1
Frame Marker,2,244,-1,2325.91,-1,-1,-1
Frame Marker,2,244,-1,2325.94,-1,-1,-1
Frame Marker,2,244,-1,2325.98,-1,-1,-1
Frame Marker,2,244,-1,2326.01,-1,-1,-1
Frame Marker,2,244,-1,2326.04,-1,-1,-1
Frame Marker,2,244,-1,2326.08,-1,-1,-1
Frame Marker,2,244,-1,2326.11,-1,-1,-1
Frame Marker,2,244,-1,2326.14,-1,-1,-1
Frame Marker,2,244,-1,2326.18,-1,-1,-1
Frame Marker,2,244,-1,2326.21,-1,-1,-1
Frame Marker,2,244,-1,2326.24,-1,-1,-1
Frame Marker,2,244,-1,2326.28,-1,-1,-1
Frame Marker,2,244,-1,2326.31,-1,-1,-1
Frame Marker,2,244,-1,2326.34,-1,-1,-1
Frame Marker,2,244,-1,2326.38,-1,-1,-1
Frame Marker,2,244,-1,2326.41,-1,-1,-1
Frame Marker,2,244,-1,2326.44,-1,-1,-1
Frame Marker,2,244,-1,2326.48,-1,-1,-1
Frame Marker,2,244,-1,2326.51,-1,-1,-1
Frame Marker,2,244,-1,2326.54,-1,-1,-1
Frame Marker,2,244,-1,2326.58,-1,-1,-1
Frame Marker,2,244,-1,2326.61,-1,-1,-1
Frame Marker,2,244,-1,2326.64,-1,-1,-1
Frame Marker,2,244,-1,2326.68,-1,-1,-1
Frame Marker,2,244,-1,2326.71,-1,-1,-1
