 , C0, C1, C2, C3, C4, C5, C6
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted
984.4218049999999, -0.06941565, -0.005162281, 0.01388458, -0.01922997, -0.03227377, -0.01867324, -0.006819728
984.480594, -0.06720022, -0.00658058, 0.01029303, -0.02327501, -0.02774915, -0.02013515, -0.002359739
984.539383, -0.07012168, -0.006362151, 0.01130559, -0.02290149, -0.02521088, -0.01561785, -0.009482276
984.598172, -0.06754274, -0.006770304, 0.01305086, -0.01975391, -0.02165209, -0.02214817, -0.006176368
984.656961, -0.0716472, -0.003671656, 0.01475564, -0.02604594, -0.03308772, -0.02087834, -0.002580201
984.71575, -0.06770928, -0.009712519, 0.01189271, -0.02225165, -0.02645993, -0.01887862, -0.005651953
984.774539, -0.0713774, -0.006020383, 0.00948314, -0.02173069, -0.02446493, -0.0208275, -0.005064034
984.8333280000001, -0.07263727, -0.006048539, 0.01126425, -0.02348684, -0.02104822, -0.01745627, -0.006663244
984.892117, -0.06968216, -0.005499082, 0.01189457, -0.02279516, -0.02404818, -0.01291817, -0.006667319
984.950906, -0.0761753, -0.00838997, 0.01400029, -0.02347155, -0.03398367, -0.01976991, -0.007166966
985.009695, -0.07088643, -0.005247658, 0.01196088, -0.02238311, -0.03491316, -0.01776547, -0.006381269
985.068484, -0.07257096, -0.008154959, 0.01377822, -0.02623513, -0.04120339, -0.02223268, -0.0111318
985.1272729999999, -0.07337582, -0.007450663, 0.01144568, -0.02456232, -0.03506069, -0.01634073, -0.004783365
985.186062, -0.07509236, -0.008334584, 0.01455102, -0.02114256, -0.0349871, -0.02111261, -0.01224094
985.244851, -0.07318413, -0.009213015, 0.01088977, -0.02013321, -0.03251288, -0.01830087, -0.003469437
985.30364, -0.07299247, -0.007496852, 0.01430673, -0.02282908, -0.02889108, -0.01575077, -0.006962474
985.362429, -0.07515825, -0.0075574, 0.01220951, -0.02352901, -0.03900918, -0.01368067, -0.005746573
985.421218, -0.07483197, -0.007981077, 0.0137452, -0.02197406, -0.03023243, -0.0141867, -0.005075404
985.480007, -0.07255862, -0.01010092, 0.01622567, -0.02461125, -0.03794637, -0.01822536, -0.004281236
985.538796, -0.07623266, -0.007237335, 0.01043497, -0.01927963, -0.03335414, -0.01880126, -0.009600809
985.597585, -0.07420791, -0.007663165, 0.01314964, -0.02180669, -0.03316838, -0.02227833, -0.005514202
985.656374, -0.07367972, -0.007345116, 0.01014987, -0.02419342, -0.03552948, -0.02067953, -0.009933924
985.715163, -0.07549334, -0.006433605, 0.00882183, -0.0227274, -0.03018276, -0.01056678, -0.009799332
985.773952, -0.07537001, -0.006846032, 0.01085073, -0.0233507, -0.03454178, -0.01886409, -0.006898144
985.8327410000001, -0.07243609, -0.007952135, 0.00813134, -0.02109756, -0.0278607, -0.01717463, -0.001185928
985.89153, -0.0753457, -0.007427721, 0.008269345, -0.02066379, -0.03469783, -0.01330409, -0.0009520974
985.950319, -0.07440351, -0.008515179, 0.01244724, -0.02363119, -0.03704602, -0.01537731, -0.003292481
986.009108, -0.07574729, -0.006696048, 0.009380741, -0.02317352, -0.03339448, -0.01590454, -0.002613248
986.067897, -0.0745274, -0.01082511, 0.01033008, -0.02505203, -0.03819557, -0.01726048, -0.005152498
986.1266859999999, -0.07498443, -0.007829015, 0.00756343, -0.02168279, -0.02851262, -0.01248363, -0.0003675672
986.185475, -0.07778726, -0.008450314, 0.009845398, -0.02242765, -0.0418121, -0.02027636, 0.002245222
986.244264, -0.07674234, -0.008705618, 0.004856788, -0.02450624, -0.03712594, -0.01479141, -0.00669867
986.303053, -0.07773076, -0.008353168, 0.01100399, -0.02112956, -0.03373817, -0.01791283, -0.002069657
986.361842, -0.08041587, -0.006885182, 0.007989667, -0.02335615, -0.03437628, -0.0229855, -0.002763685
986.420631, -0.07786411, -0.007948307, 0.01008046, -0.02252635, -0.03134927, -0.01847025, -0.003745398
986.47942, -0.08190711, -0.008527541, 0.01231915, -0.02460635, -0.03923134, -0.01589109, -0.00959383
986.5382090000001, -0.07733594, -0.004455875, 0.008726954, -0.02241482, -0.03569174, -0.01690472, -0.007881251
986.596998, -0.08180317, -0.004589321, 0.01050019, -0.022575, -0.03716924, -0.01370557, -0.0008620525
986.655787, -0.08331093, -0.007722777, 0.010087, -0.01910539, -0.03809135, -0.01361129, -0.003709974
986.714576, -0.08015615, -0.007430612, 0.009387421, -0.02097329, -0.03278906, -0.01699422, -0.004915183
986.773365, -0.08261815, -0.007454714, 0.008857518, -0.02529901, -0.03736912, -0.01560521, -0.006371534
986.8321539999999, -0.08015943, -0.004883507, 0.007642433, -0.02303005, -0.03254931, -0.01388153, -0.003268963
986.890943, -0.08141123, -0.007099354, 0.01336565, -0.02157702, -0.03564186, -0.01578685, -0.003803295
986.949732, -0.08385443, -0.006677484, 0.01032815, -0.01888316, -0.03416952, -0.02329369, -0.005420995
987.008521, -0.0831998, -0.005039533, 0.008339005, -0.02431247, -0.03547576, -0.02205136, -0.006968007
987.06731, -0.08348577, -0.005127075, 0.009944849, -0.02176538, -0.03824246, -0.01639276, -0.00308386
987.126099, -0.07902052, -0.007838143, 0.007953741, -0.02336338, -0.03381658, -0.01257991, -0.009278857
987.184888, -0.08130192, -0.005985464, 0.01074734, -0.02254401, -0.03406445, -0.01335174, -0.006963457
987.243677, -0.07759847, -0.005945755, 0.01157367, -0.0215331, -0.03437301, -0.01209268, -0.007832114
987.302466, -0.07736524, -0.005862893, 0.009807209, -0.01885183, -0.03143511, -0.01462698, -0.004875464
987.361255, -0.07906771, -0.00574456, 0.008516105, -0.02535442, -0.03785394, -0.01776302, -0.009619948
987.420044, -0.07690593, -0.00652571, 0.01172106, -0.02211388, -0.03520642, -0.01622637, -0.007102356
987.478833, -0.07897786, -0.006094261, 0.008344572, -0.02617991, -0.02907088, -0.0155247, -0.004064704
987.5376220000001, -0.07815623, -0.004432542, 0.0113034, -0.02136891, -0.0348446, -0.01656535, -0.004679416
987.596411, -0.08011489, -0.004890947, 0.009207476, -0.02145733, -0.03152838, -0.018474, -0.005813722
987.6552, -0.07957175, -0.007195531, 0.007955837, -0.02404474, -0.03111794, -0.01462111, -0.002728936
987.713989, -0.08024654, -0.008007514, 0.007361318, -0.02526793, -0.03056822, -0.01343287, -0.005008105
987.772778, -0.08260124, -0.006939989, 0.008478759, -0.02323865, -0.0330383, -0.01204637, -0.003733011
987.8315669999999, -0.08421026, -0.007401239, 0.01109615, -0.02221305, -0.04043024, -0.01445776, -0.006606089
987.890356, -0.08250451, -0.008111212, 0.005961403, -0.02030163, -0.03292846, -0.01201006, -0.003764179
987.949145, -0.08487163, -0.007590694, 0.009843394, -0.02530871, -0.03956204, -0.01572844, -0.01289768
988.007934, -0.0819194, -0.00784471, 0.009282239, -0.02064663, -0.03220992, -0.01396102, -0.008664193
988.066723, -0.08031281, -0.007620981, 0.007753161, -0.01960655, -0.03362504, -0.01258731, -0.003658346
988.125512, -0.0859354, -0.007402914, 0.009352609, -0.02166513, -0.03711245, -0.01603461, -0.009775138
988.184301, -0.08102271, -0.006974201, 0.00506548, -0.0210792, -0.03274865, -0.01298153, -0.001784377
988.2430900000001, -0.08681566, -0.009632705, 0.003422342, -0.0231743, -0.03426836, -0.01165336, -0.01053501
988.301879, -0.08383275, -0.00916808, 0.00659025, -0.02215203, -0.0348037, -0.01095541, -0.006997721
988.360668, -0.08521514, -0.005549809, 0.006567481, -0.02260562, -0.03329441, -0.01129734, -0.008274712
988.419457, -0.0790711, -0.01096223, 0.005138729, -0.01827728, -0.03283594, -0.01244492, -0.00799983
988.478246, -0.08312127, -0.007469867, 0.002372308, -0.02109397, -0.03431212, -0.01036262, -0.01064116
988.5370349999999, -0.0843014, -0.009269802, 0.004087579, -0.02695382, -0.03545149, -0.01220507, -0.009923359
988.595824, -0.08294995, -0.007212548, 0.003423326, -0.0204195, -0.03173235, -0.01280997, -0.01268931
988.654613, -0.08131344, -0.008061298, 0.001470895, -0.02120367, -0.02893144, -0.01247866, -0.008146197
988.713402, -0.08431826, -0.007334483, 0.003809508, -0.02407325, -0.03515353, -0.01299069, -0.01036993
988.772191, -0.0851596, -0.009602409, 0.004145968, -0.0226234, -0.03350797, -0.01163455, -0.007722999
988.83098, -0.08530796, -0.006894005, 0.004994258, -0.0237502, -0.03499772, -0.01336482, -0.008069918
988.889769, -0.08546285, -0.006349291, 0.0003267596, -0.01992614, -0.03160625, -0.01563261, -0.007774645
988.948558, -0.08199897, -0.01034818, 0.003661965, -0.02235488, -0.02920044, -0.009353774, -0.009239328
989.007347, -0.08532049, -0.007806808, 0.005442472, -0.02099354, -0.0325259, -0.01091036, -0.007705733
989.066136, -0.08358397, -0.00734581, 0.00652372, -0.02318362, -0.03194029, -0.01425309, -0.006809902
989.124925, -0.08461047, -0.007266998, 0.007260803, -0.02400472, -0.03167048, -0.009597201, -0.005959047
989.183714, -0.08134851, -0.006455825, 0.004060677, -0.02032224, -0.02644847, -0.01102951, -0.009605647
989.2425030000001, -0.08418301, -0.006041504, 0.009988979, -0.01957513, -0.02875878, -0.01611227, -0.003553343
989.301292, -0.08212055, -0.008756006, 0.006569429, -0.02070932, -0.03501591, -0.01084169, -0.007392916
989.360081, -0.08058035, -0.005904005, 0.006870945, -0.0227652, -0.0278966, -0.009255646, -0.00901933
989.41887, -0.08269484, -0.005345147, 0.001647716, -0.0236431, -0.03204191, -0.01037934, -0.01000579
989.477659, -0.08078482, -0.006638309, 0.003524296, -0.02198345, -0.02741053, -0.008715698, -0.004764991
989.536448, -0.07924827, -0.004317614, 0.004393152, -0.02215746, -0.02980254, -0.01455131, -0.008038273
989.595237, -0.08493847, -0.007242286, 0.008166774, -0.02101437, -0.03532232, -0.01565159, -0.00671142
989.654026, -0.08005518, -0.008146003, 0.008164103, -0.0205842, -0.02961371, -0.01039609, -0.009015853
989.712815, -0.07770592, -0.007712212, 0.007749524, -0.02214653, -0.03280607, -0.01461228, -0.007341051
989.771604, -0.0803392, -0.008406697, 0.005340706, -0.02504582, -0.03609549, -0.01715668, -0.01263462
989.830393, -0.08140884, -0.005964932, 0.006901132, -0.02037664, -0.03737529, -0.01224732, -0.01094554
989.889182, -0.0793859, -0.007257241, 0.005381827, -0.02238799, -0.04026674, -0.01038768, -0.01156721
989.9479710000001, -0.079357, -0.007595611, 0.001782764, -0.02301528, -0.03687314, -0.01554028, -0.006699794
990.00676, -0.08043066, -0.005947215, 0.003669235, -0.020119, -0.03745948, -0.01944424, -0.008575747
990.065549, -0.08234549, -0.005494048, 0.007537056, -0.02235845, -0.03310075, -0.01116234, -0.01032932
990.124338, -0.08393304, -0.008154546, 0.002799331, -0.0238941, -0.03394285, -0.01335649, -0.01009512
990.183127, -0.0825488, -0.007888247, 0.0003180721, -0.02391088, -0.03749926, -0.01288782, -0.01103201
990.2419159999999, -0.084975, -0.005890795, 0.003463867, -0.01922238, -0.03151396, -0.00888397, -0.005047695
990.300705, -0.08210859, -0.006139296, 0.002134448, -0.01969396, -0.02901142, -0.008672591, -0.01241981
990.359494, -0.08256145, -0.006583456, 0.004646212, -0.02424565, -0.03459624, -0.0179359, -0.008851442
990.418283, -0.08284388, -0.006923595, 0.003214202, -0.01882879, -0.02790722, -0.007401704, -0.01171081
990.477072, -0.0835426, -0.009284655, 0.001720936, -0.02422522, -0.03141916, -0.01599208, -0.01094556
990.535861, -0.08242084, -0.008817806, 0.003380815, -0.02175028, -0.01961165, -0.01165306, -0.01017239
990.59465, -0.0834136, -0.007016674, 0.003143544, -0.01944186, -0.03259477, -0.009736989, -0.01139764
990.653439, -0.08332473, -0.00597167, 0.0009547444, -0.01959654, -0.03139244, -0.01342674, -0.01169181
990.712228, -0.08254924, -0.005541049, 0.002623776, -0.02276589, -0.03180533, -0.01321266, -0.007262773
990.771017, -0.0827653, -0.005031382, 0.003039187, -0.02032216, -0.03555413, -0.01472969, -0.008474036
990.829806, -0.08819351, -0.005680677, 0.0010489, -0.02184244, -0.03495042, -0.009185712, -0.007838323
990.888595, -0.08664675, -0.003570716, 0.001090399, -0.01654454, -0.02655292, -0.01520771, -0.009228723
990.9473840000001, -0.08551988, -0.003450789, 0.004852213, -0.02382809, -0.03166853, -0.01614353, -0.009507962
991.006173, -0.08679935, -0.006279189, -0.0001699427, -0.02429947, -0.027872, -0.01185728, -0.009787153
991.064962, -0.08479446, -0.00686386, -0.000276661, -0.02396965, -0.03967129, -0.0180991, -0.009912387
991.123751, -0.08397241, -0.00401806, 0.00254798, -0.02003553, -0.02430363, -0.01300696, -0.007073862
991.18254, -0.08482917, -0.002945236, 0.002937241, -0.02211314, -0.0270037, -0.01255382, -0.00537983
991.241329, -0.08824215, -0.002131001, 0.002337509, -0.0217817, -0.03596856, -0.01609808, -0.007505698
991.300118, -0.08543184, -0.003763756, 0.0008763517, -0.02116922, -0.02740202, -0.01481075, -0.005692936
991.358907, -0.08904538, -0.006755529, 0.002860091, -0.02375615, -0.02907426, -0.01399766, -0.008811887
991.417696, -0.08670547, -0.001847898, 0.0002860015, -0.01987953, -0.02914058, -0.01544249, -0.01415509
991.476485, -0.08776988, -0.00562242, 0.001120899, -0.0202037, -0.03205078, -0.01397724, -0.007269472
991.535274, -0.08785393, -0.006662357, 0.001995649, -0.0186039, -0.03237182, -0.0158925, -0.01110247
991.594063, -0.08711246, -0.00360379, -0.0001728594, -0.02166058, -0.03274025, -0.01271747, -0.01058956
991.6528520000001, -0.08672734, -0.0030866, -0.002509146, -0.02032519, -0.03406913, -0.01496623, -0.01288155
991.711641, -0.08814941, -0.003827645, -0.004102957, -0.02363929, -0.03692438, -0.01544518, -0.007253653
991.77043, -0.08823573, -0.006000526, 0.002782595, -0.02145877, -0.03205159, -0.02130564, -0.01477056
991.829219, -0.0874168, -0.004145813, 0.0002553246, -0.02310567, -0.03631951, -0.01724446, -0.01055518
991.888008, -0.08492294, -0.003082052, -0.001454913, -0.01865735, -0.03026986, -0.01796211, -0.01284046
991.9467969999999, -0.09013824, -0.005215905, 0.0008832086, -0.02491096, -0.03533587, -0.01887971, -0.01186834
992.005586, -0.08980672, -0.004683423, 0.00212519, -0.02205843, -0.03469163, -0.01280608, -0.0112271
992.064375, -0.08636978, -0.004090396, 0.0009152462, -0.02338109, -0.03153247, -0.0121674, -0.01458028
992.123164, -0.08644167, -0.004649789, 0.002590952, -0.02199303, -0.03892935, -0.01645559, -0.01341757
992.181953, -0.08682131, -0.003289944, 0.002832276, -0.0182986, -0.02623852, -0.01717236, -0.010076
992.240742, -0.08787666, -0.002923855, 0.00328312, -0.02145936, -0.02959751, -0.01867612, -0.006499396
992.299531, -0.09029653, -0.004964757, 0.001054882, -0.02210432, -0.03501692, -0.01582233, -0.01272917
992.35832, -0.08753067, -0.006317355, 0.00561227, -0.01980548, -0.03533, -0.0187158, -0.01538655
992.417109, -0.08606429, -0.005444256, 0.006629879, -0.02110807, -0.03158122, -0.0165028, -0.01166502
992.475898, -0.08569673, -0.007491658, 0.00945513, -0.02460043, -0.03198217, -0.01892221, -0.007275303
992.534687, -0.08738473, -0.005248275, 0.006986197, -0.01996509, -0.02955007, -0.0198614, -0.008514384
992.593476, -0.08716677, -0.003583671, 0.001718536, -0.0231464, -0.02584182, -0.01448437, -0.01270891
992.6522650000001, -0.09150481, -0.004069926, 0.001539775, -0.0209621, -0.02151922, -0.01632837, -0.008811233
992.711054, -0.08666499, -0.004960794, 0.006242772, -0.0217586, -0.02721436, -0.01860979, -0.01055967
992.769843, -0.08771415, -0.001764003, 0.004778222, -0.01928938, -0.02744689, -0.01461788, -0.004786684
992.828632, -0.0923287, -0.006323932, 0.01050533, -0.02624494, -0.03470774, -0.01462606, -0.007894507
992.887421, -0.09033103, -0.00750926, 0.01043855, -0.02243836, -0.03693007, -0.01553739, -0.00899211
992.94621, -0.09056565, -0.005934794, 0.009629692, -0.0198354, -0.03543535, -0.01240817, -0.004427611
993.004999, -0.08954543, -0.00591161, 0.009029515, -0.01914879, -0.04152781, -0.01702657, -0.01104585
993.063788, -0.09299881, -0.007700282, 0.01022747, -0.02135867, -0.03863627, -0.01594563, -0.006314319
993.122577, -0.09586772, -0.006861722, 0.007820847, -0.02107844, -0.03855864, -0.01668956, -0.01216743
993.181366, -0.09355865, -0.007266661, 0.007784153, -0.02445387, -0.03931361, -0.01426406, -0.01424982
993.240155, -0.09097096, -0.003698829, 0.00802593, -0.026892, -0.03460089, -0.01628678, -0.003024463
993.298944, -0.08988079, -0.002977834, 0.008172682, -0.0252745, -0.04017989, -0.01962895, -0.008497084
993.3577330000001, -0.08960557, -0.002694733, 0.006832867, -0.02018314, -0.02991616, -0.01561464, -0.005218641
993.416522, -0.09490284, -0.005541804, 0.005681337, -0.0169689, -0.03254391, -0.01769496, -0.007266782
993.475311, -0.09425104, -0.006011461, 0.007502584, -0.02007124, -0.03377966, -0.01894325, -0.00576329
993.5341, -0.09464511, -0.00485762, 0.006356678, -0.01957909, -0.02728105, -0.01887931, -0.003928667
993.592889, -0.0918804, -0.005464307, 0.004857046, -0.02201781, -0.03754049, -0.01488726, -0.003282502
993.6516779999999, -0.09175359, -0.00466297, 0.002213937, -0.02103023, -0.03355, -0.01506133, 0.006310583
993.710467, -0.09018451, -0.007745615, 0.005543484, -0.02595365, -0.03424788, -0.01491711, -0.001389736
993.769256, -0.09171452, -0.00543673, 0.005484992, -0.02267942, -0.03364377, -0.01392332, -0.006783284
993.828045, -0.09138544, -0.006279815, 0.005551338, -0.02005658, -0.02809374, -0.0127604, -0.005181147
993.886834, -0.0945714, -0.004876584, 0.003181972, -0.02163429, -0.03491803, -0.02029651, 0.002156555
993.945623, -0.09452908, -0.006224921, 0.003868842, -0.01907545, -0.02838064, -0.01658409, -0.005560378
994.004412, -0.09402446, -0.007979019, 0.004328546, -0.01692213, -0.03491422, -0.01842419, -0.002576238
994.063201, -0.09567091, -0.006767834, 0.005061165, -0.02062717, -0.03081204, -0.01687608, -0.007355324
994.12199, -0.09238122, -0.006141756, 0.004218832, -0.0212755, -0.03050841, -0.0194112, 0.0005469979
994.180779, -0.09382053, -0.009106132, 0.002066194, -0.01940535, -0.03489969, -0.01763291, -0.006079409
994.239568, -0.09074867, -0.006783698, 0.004357346, -0.02178862, -0.02821463, -0.01698256, 0.0004310868
994.298357, -0.09322445, -0.005089244, 0.002232453, -0.02011113, -0.03328473, -0.01581451, -0.005370103
994.3571459999999, -0.09431457, -0.007074771, 0.003178894, -0.01761797, -0.03448084, -0.01460002, -0.007218403
994.415935, -0.09216075, -0.005159013, -0.0004794135, -0.02525412, -0.0340667, -0.01873321, -0.006018902
994.474724, -0.09185882, -0.005553633, 0.003803702, -0.02365003, -0.04029004, -0.01774106, -0.01102307
994.533513, -0.09310405, -0.002200562, 0.002345019, -0.02072987, -0.0387539, -0.01859897, -0.00410555
994.592302, -0.09127638, -0.003504567, 0.003036547, -0.02116556, -0.03433761, -0.01815586, -0.003763468
994.651091, -0.09030738, -0.005603391, 0.001471548, -0.02262983, -0.03215075, -0.01658558, -0.002167988
994.70988, -0.09049682, -0.004815169, 0.003283235, -0.01957219, -0.03276888, -0.01946764, -0.001071029
994.768669, -0.09297638, -0.005853839, 0.001545048, -0.02379849, -0.03427795, -0.01948018, 0.003699071
994.827458, -0.09107517, -0.005127924, 0.001548301, -0.02032324, -0.03322056, -0.01841248, -0.005884374
994.886247, -0.09099675, -0.004740701, 0.006598121, -0.02085309, -0.03473861, -0.02043582, 0.0006966342
994.945036, -0.0878893, -0.003508647, 0.002548471, -0.02410647, -0.0385937, -0.01959838, -0.00605917
995.003825, -0.09057757, -0.004676098, 0.00248962, -0.02278791, -0.03881957, -0.01850422, -0.005268563
995.0626140000001, -0.08638303, -0.006000244, 0.003421457, -0.02232765, -0.03489872, -0.01930948, -0.003826321
995.121403, -0.0843842, -0.002589012, 0.003808838, -0.02492873, -0.03152807, -0.01703496, -0.004562992
995.180192, -0.08578848, -0.004187481, 0.002414516, -0.02381145, -0.03749334, -0.0188736, -0.003664163
995.238981, -0.0858564, -0.006218067, 0.004187121, -0.02199535, -0.03541123, -0.01249727, -0.006553358
995.29777, -0.08784032, -0.005430704, 0.003141532, -0.02135858, -0.03549317, -0.01320496, -0.003125799
995.3565589999999, -0.08609544, -0.006646941, 0.001261009, -0.02327723, -0.03939015, -0.01825, -0.00765117
995.415348, -0.08865941, -0.004820103, 0.004748321, -0.02412469, -0.03570033, -0.0136856, -0.006046796
995.474137, -0.08828804, -0.004363909, 0.005208202, -0.02402231, -0.03633363, -0.01378241, -0.004566947
995.532926, -0.08674488, -0.005133284, 0.006145918, -0.02375609, -0.037283, -0.01141564, -0.00249051
995.591715, -0.08662091, -0.003099252, 0.002555322, -0.02148578, -0.03461722, -0.01405199, -0.005373142
995.650504, -0.08799033, -0.004257961, 0.00206732, -0.0197354, -0.03246906, -0.01206387, -0.004709878
995.709293, -0.08766677, -0.006669247, 0.003836652, -0.02197994, -0.03652064, -0.01493463, -0.002866454
995.768082, -0.08870475, -0.003795383, -0.004939172, -0.02082806, -0.0379152, -0.01304926, -0.006721939
995.826871, -0.09024546, -0.005085017, 0.001577168, -0.02307634, -0.03833407, -0.0166505, -0.007020553
995.88566, -0.0877506, -0.004098538, -0.001110338, -0.02234031, -0.03399106, -0.009602551, 0.001418901
995.944449, -0.08937603, -0.005989217, -0.0004463726, -0.02209805, -0.03470676, -0.01256826, -0.004377012
996.003238, -0.08967021, -0.007597502, 0.001547548, -0.02221935, -0.03093727, -0.01181734, -0.0003331381
996.0620269999999, -0.08847559, -0.00521853, 0.0006990795, -0.02272783, -0.02827644, -0.01414861, -0.002541278
996.120816, -0.08950342, -0.005503574, 0.004056644, -0.02154922, -0.0358892, -0.01518245, -0.006568383
996.179605, -0.08920793, -0.005801027, 0.0002167438, -0.02036976, -0.03194989, -0.01181868, -0.001264668
996.238394, -0.08542718, -0.005326761, 0.0003917474, -0.02264714, -0.0333854, -0.0145059, -0.005053896
996.297183, -0.08761959, -0.007072739, -0.0008583763, -0.02365337, -0.03543185, -0.0198489, -0.0009903525
996.355972, -0.08701503, -0.006659819, -0.00183551, -0.02282204, -0.03241728, -0.01997951, -0.001649491
996.414761, -0.09008837, -0.004800985, 0.003069509, -0.01934833, -0.03453939, -0.01513872, -0.0005588701
996.47355, -0.08967808, -0.003273842, -0.001458916, -0.02303464, -0.03217032, -0.01825466, -0.004313386
996.532339, -0.09020407, -0.004469806, -0.001422909, -0.01991248, -0.03243351, -0.01792121, -0.005121233
996.591128, -0.09079708, -0.007145637, -0.0007988907, -0.01981005, -0.0335052, -0.0201456, -0.004885318
996.649917, -0.09088568, -0.005963801, -0.001948856, -0.02796303, -0.02982181, -0.01325414, -0.004241647
996.708706, -0.09037364, -0.007172755, -0.001878164, -0.02161831, -0.03675761, -0.01568632, -0.006178939
996.7674950000001, -0.09201793, -0.0046987, -0.002985434, -0.02184366, -0.03433131, -0.020268, -0.004019234
996.826284, -0.08854849, -0.007078719, -0.00392378, -0.02142434, -0.0319031, -0.02244882, -0.006856304
996.885073, -0.09136237, -0.005519052, 0.000110347, -0.02419202, -0.03613459, -0.01947867, -0.005520704
996.943862, -0.09037797, -0.004972558, -0.001450004, -0.02634285, -0.02879123, -0.0176942, -0.006241258
997.002651, -0.09060727, -0.00573625, 4.16587e-05, -0.02222179, -0.03401626, -0.01613884, -0.005973405
997.0614399999999, -0.09136871, -0.004552786, -0.001072596, -0.02054635, -0.03755308, -0.02101868, -0.002627002
997.120229, -0.08906135, -0.005187343, 0.00109226, -0.02241524, -0.03505236, -0.01870218, -0.008304588
997.179018, -0.0902292, -0.006751277, 0.00107517, -0.0251754, -0.03568164, -0.01971913, -0.006305597
997.237807, -0.0832336, -0.004103045, 0.0001067334, -0.01924991, -0.03461305, -0.01573038, -0.004815748
997.296596, -0.08800445, -0.004588314, 0.001567072, -0.01951805, -0.03231663, -0.01761778, -0.002337124
997.355385, -0.09086415, -0.006533795, 0.001390028, -0.02366179, -0.02968453, -0.01813712, -0.005107597
997.414174, -0.08692486, -0.006096796, 0.000388759, -0.0217471, -0.03466879, -0.01597354, -0.006019094
997.472963, -0.08961707, -0.008458234, -0.0006583728, -0.0192665, -0.03615735, -0.01530729, -0.007014848
997.531752, -0.08601955, -0.006441655, 0.000844059, -0.01870926, -0.03048464, -0.01927421, -0.00790637
997.590541, -0.08823086, -0.004631486, 0.002377585, -0.02402655, -0.03380135, -0.01830487, -0.009156212
997.64933, -0.09001127, -0.003458841, 0.001646568, -0.02099093, -0.03350098, -0.01741545, -0.006829037
997.708119, -0.08834927, -0.005381592, -0.0001003629, -0.02029663, -0.03256218, -0.01827746, -0.007910132
997.7669079999999, -0.08911939, -0.003775231, -0.0004905274, -0.02405099, -0.03202713, -0.0208236, -0.008226168
997.825697, -0.08895364, -0.004700797, -0.001149505, -0.02293224, -0.03241503, -0.01495256, -0.007070947
997.884486, -0.09033345, -0.005781976, 0.001855445, -0.02252719, -0.03610483, -0.01995821, -0.008649775
997.943275, -0.08992485, -0.007404007, -0.002400432, -0.02330267, -0.0350339, -0.0219055, -0.01288688
998.002064, -0.08909027, -0.004913107, -2.657005e-05, -0.02371081, -0.03196569, -0.02291067, -0.00709866
998.060853, -0.08779836, -0.004956628, 0.00342741, -0.0234595, -0.03324888, -0.01835481, -0.007040464
998.119642, -0.08758127, -0.00583869, 0.004816273, -0.02252605, -0.03067977, -0.01972649, -0.005549644
998.178431, -0.08766264, -0.005129703, 0.004819528, -0.02345468, -0.03447823, -0.02150504, -0.01137871
998.23722, -0.08672803, -0.006282015, -0.0007624605, -0.02035211, -0.03807884, -0.01768467, -0.006392236
998.296009, -0.08187012, -0.003987829, 0.0006294302, -0.02399407, -0.03081327, -0.01793024, -0.006446334
998.354798, -0.08531179, -0.003929175, 0.004605592, -0.02213323, -0.0343826, -0.02090525, -0.007148569
998.413587, -0.08389477, -0.005416958, 0.004300706, -0.02088761, -0.03649181, -0.02294854, -0.005751332
998.4723760000001, -0.07770394, -0.007149101, 0.002487563, -0.02470263, -0.03235534, -0.01546579, -0.004392145
998.531165, -0.08341707, -0.005264546, 0.00331969, -0.02054118, -0.0348898, -0.02120652, -0.004553821
998.589954, -0.08119348, -0.004819324, 0.002687982, -0.02489118, -0.03356426, -0.0166803, -0.006578295
998.648743, -0.08492798, -0.005301545, 0.0003195567, -0.02241032, -0.03729459, -0.01946232, -0.005561422
998.707532, -0.08263333, -0.0049199, 0.004046082, -0.023431, -0.03258703, -0.02367117, -0.001524768
998.7663209999999, -0.07921548, -0.005157143, 0.004372507, -0.01991824, -0.04444781, -0.01938869, -0.008758539
998.82511, -0.08209625, -0.006545196, -0.001462746, -0.02020846, -0.03779965, -0.0252711, -0.01304519
998.883899, -0.08325477, -0.008038717, 0.005445972, -0.021787, -0.03618331, -0.01764134, -0.005071014
998.942688, -0.08540958, -0.006384572, 0.002968157, -0.02170622, -0.03427836, -0.01502078, -0.006771567
999.001477, -0.08268856, -0.004900328, 0.002136011, -0.02508901, -0.0434232, -0.01645561, -0.008477861
999.060266, -0.08481959, -0.007910426, 0.001581504, -0.02025488, -0.04466338, -0.01917224, -0.01116818
999.119055, -0.08507749, -0.005955403, -0.0004693041, -0.02166731, -0.04589031, -0.02149642, -0.01017381
999.1778440000001, -0.08454943, -0.007972581, 0.0003511105, -0.01920355, -0.0341414, -0.02322598, -0.01160451
999.236633, -0.08486965, -0.002859649, -0.0007940622, -0.0192837, -0.0348214, -0.02139512, -0.008910526
999.295422, -0.08643385, -0.00626954, -0.002088694, -0.0224023, -0.04130138, -0.02161511, -0.009736944
999.354211, -0.08508031, -0.003974944, 0.0008204052, -0.02354543, -0.04042188, -0.02045208, -0.006032856
