 , C00, C01, C02, C03, C04, C05, C06, C07, C08, C09, C10, C11
Time(s)/Cell Status, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted, accepted
516.503654, -0.001679026, -0.01340093, -0.01379845, -0.007867299, -0.008387532, -0.008741278, -0.001128289, -0.002265143, -0.002125567, -0.001159759, -0.00534141, -0.009340968
516.603616, -0.01095939, -0.01230217, -0.01442227, -0.006313175, -0.006728705, -0.01317044, -0.003239865, 0.001905492, -0.0005794969, -0.003524564, -0.004245268, -0.007371175
516.703578, -0.003208286, -0.01417057, -0.01321182, -0.005475304, -0.008665245, -0.01293408, -0.004398739, -0.00116754, -0.001901596, -0.001869549, -0.003287453, -0.00731828
516.80354, -0.005325336, -0.01431331, -0.01458987, -0.008281304, -0.005580329, -0.01271495, -0.005510028, 0.0007292623, -0.003885206, -0.004217872, -0.006115166, -0.007346688
516.903502, -0.002829025, -0.009654619, -0.009887163, -0.004085716, -0.006459506, -0.01576255, -0.004413588, -0.001676701, -0.006352478, -0.004599773, -0.004513512, -0.007320398
517.003464, -0.005590096, -0.008993035, -0.00477636, -0.006265686, -0.005657602, -0.01784165, -0.004586251, 0.0001343788, -0.004209262, -0.004911726, -0.003890846, -0.006706228
517.103426, -0.006502563, -0.009248877, -0.007862197, -0.008366856, -0.006240432, -0.01291416, 0.002108193, -0.0004956672, 0.0005995345, -0.002730053, -0.005356447, -0.005700045
517.203388, -0.002306127, -0.01004182, -0.002566244, -0.006499053, -0.006728319, -0.01279891, -0.002619112, 0.0009333096, -0.003181428, -0.003213652, -0.003256469, -0.008914797
517.30335, -0.004736009, -0.01369783, -0.008246088, -0.005214382, -0.003794248, -0.01469236, -0.005987478, 0.0002319715, -0.00304479, -0.005774297, -0.003362187, -0.009566111
517.403312, -0.00367424, -0.01347384, -0.008982401, -0.005398393, -0.008435469, -0.01555251, -0.003622782, -0.00499179, -0.002483803, -0.003896794, -0.004650662, -0.007581515
517.503274, -0.006897266, -0.01455845, -0.008543581, -0.007842466, -0.01193414, -0.01415925, -0.004558494, 0.001270958, -0.002580932, -0.003593981, -0.006732018, -0.008646701
517.603236, -0.004280102, -0.0185922, -0.02030279, -0.009848982, -0.01258137, -0.01604445, 0.0002976286, 0.004803272, 0.002809011, -0.005958114, -0.007902632, -0.01045959
517.703198, -0.002872139, -0.02275743, -0.02520691, -0.01456195, -0.01439479, -0.0144245, 0.0006675003, 0.01028428, 0.003343055, -0.00817107, -0.009186726, -0.01602997
517.80316, -0.004431496, -0.02373763, -0.02520954, -0.01365116, -0.01583488, -0.01818966, 0.001623086, 0.007628291, 0.003854801, -0.006948982, -0.01180822, -0.0191284
517.9031220000001, -0.006342405, -0.02710126, -0.02608633, -0.01624935, -0.01825725, -0.01730487, 0.004340201, 0.007377412, 0.002982371, -0.006901929, -0.01203581, -0.01883106
518.0030839999999, -0.006189293, -0.0233329, -0.02601233, -0.01708068, -0.01491143, -0.02062886, -0.000840602, 0.008437888, -0.000102012, -0.008330621, -0.01326341, -0.01928785
518.1030459999999, -0.009422841, -0.02662951, -0.02322827, -0.01697288, -0.01503419, -0.01910869, 0.001668622, 0.005197609, 0.001075363, -0.007001628, -0.01324541, -0.01673094
518.203008, -0.00754505, -0.02266498, -0.02487464, -0.00951277, -0.01249155, -0.01479175, -0.000465664, 0.001570835, 0.0001174197, -0.007571755, -0.0102465, -0.01371473
518.30297, -0.003504232, -0.02094904, -0.02006849, -0.01017388, -0.01441462, -0.01717072, -0.001787042, -0.001457546, -0.003266179, -0.004723807, -0.008014821, -0.01402587
518.402932, -0.004797284, -0.02047563, -0.01913304, -0.008711291, -0.01452684, -0.01848865, -0.003414439, -0.001763153, 0.0002490226, -0.00307992, -0.005794155, -0.01244685
518.502894, -0.005657261, -0.02338007, -0.01914735, -0.008054625, -0.007934378, -0.0180035, -0.006020731, 0.0005603769, 0.004401374, -0.006671602, -0.004383298, -0.01000606
518.602856, -0.001758102, -0.02005439, -0.01782131, -0.008018097, -0.01238705, -0.01466998, -0.004700033, -0.0003606752, 0.001457799, -0.007517489, -0.005499994, -0.01120446
518.702818, -0.001840907, -0.02275504, -0.01967376, -0.008677793, -0.01215523, -0.0144072, -0.004152729, -0.004907679, 0.002754289, -0.008446066, -0.00735428, -0.009433206
518.80278, -0.007338101, -0.01749763, -0.01600002, -0.008989283, -0.01075002, -0.01507829, -0.003902142, 0.000937147, 0.00277163, -0.003028767, -0.00490878, -0.01094165
518.902742, -0.004980936, -0.01838534, -0.01607759, -0.00861722, -0.01410244, -0.01473976, -0.00641104, 0.0009306595, 0.004723156, -0.004090767, -0.007835944, -0.008869242
519.002704, -0.002653762, -0.01744434, -0.01789203, -0.006428558, -0.01215657, -0.0188924, -0.005727588, 0.004762872, 0.003303465, -0.006886516, -0.006888443, -0.01208377
519.102666, -0.00450814, -0.01652748, -0.01825268, -0.007637745, -0.007750374, -0.01173565, -0.006511031, -0.0008411177, -0.0007208613, -0.007270117, -0.008216893, -0.0095281
519.202628, -0.004127345, -0.01165596, -0.01446568, -0.002987704, -0.006355477, -0.01390302, 0.0001360745, -0.0007411209, -0.00146096, -0.007041663, -0.003191162, -0.009110427
519.30259, -0.005718855, -0.01418398, -0.013074, -0.004909447, -0.007629486, -0.01135862, 0.002174407, -0.001921729, -0.002269841, -0.00451676, -0.005881578, -0.009646749
519.402552, -0.004811715, -0.01313411, -0.01124698, -0.003512196, -0.006933958, -0.01723593, -0.001787672, 0.001276998, -0.002564751, -0.005876883, -0.004820973, -0.00826077
519.502514, -0.005343306, -0.01225397, -0.01662149, -0.003506863, -0.008852731, -0.01797241, -0.001674299, -0.002430675, -0.003565736, -0.007229199, -0.00444725, -0.006272042
519.602476, -0.003370339, -0.0130538, -0.01429576, -0.006254356, -0.006105138, -0.01628349, -0.001796946, -0.002854217, -0.007683502, -0.004988894, -0.006572452, -0.004872821
519.702438, -0.00436084, -0.01391333, -0.01540517, -0.005933263, -0.006447724, -0.01503356, -0.0009426234, -0.001419394, -0.006038949, -0.005385266, -0.004789528, -0.006776262
519.8024, -0.004356139, -0.01465452, -0.009428274, -0.006756996, -0.008534834, -0.01821505, -0.007701936, -0.0004086804, -0.005242794, -0.005449386, -0.009933209, -0.008610347
519.902362, -0.005897286, -0.0152089, -0.01262655, -0.008739639, -0.01111002, -0.01533374, -0.004435879, 0.003328775, -0.007222227, -0.002356107, -0.008408738, -0.00966426
520.002324, -0.003660033, -0.0124288, -0.01499982, -0.006745339, -0.009568095, -0.01313271, -0.001196744, 0.002996987, -0.005316698, -0.006211428, -0.006133112, -0.008636766
520.102286, -0.008575594, -0.009107629, -0.009036518, -0.0007314637, -0.0102768, -0.01853412, 0.01031526, 5.270589e-05, -0.006674894, -0.008311266, -0.001864908, -0.006823285
520.2022480000001, -0.004346262, -0.01236226, -0.01065904, -0.001834342, -0.006058036, -0.02044989, 0.008351708, -0.003744218, -0.00691954, -0.004889959, -0.0007763578, -0.008377843
520.3022099999999, -0.002751909, -0.01243487, -0.01099209, -0.004026916, -0.004816251, -0.01663163, 0.003593033, 0.003033799, -0.005929271, -0.007008593, -0.0004649048, -0.007868698
520.402172, -0.006291096, -0.01407996, -0.00983439, -0.003171374, -0.006163652, -0.01374541, 0.004271628, 0.01027588, -0.007558691, -0.007351095, -0.00255768, -0.007272881
520.502134, -0.004829144, -0.01430921, -0.009007147, -0.007171071, -0.005203503, -0.01897695, 0.00159591, 0.004092162, -0.01153467, -0.006218981, 0.0001229859, -0.008569906
520.602096, -0.003119231, -0.01293751, -0.004399833, -0.004214732, -0.008679314, -0.01807574, 0.002898897, 0.003879871, -0.01250846, -0.002466563, 0.0003355414, -0.009219592
520.702058, -0.00604886, -0.01409902, -0.0005210575, -0.004549097, -0.005950727, -0.01743757, 0.0003852216, 0.0005577794, -0.01134812, -0.001613884, -0.004615085, -0.01055728
520.80202, -0.005747851, -0.005623448, 0.001238857, -0.005432921, -0.004116845, -0.01911758, -0.00375184, -0.001178875, -0.01610355, -0.004624312, -0.003699823, -0.008225531
520.901982, -0.003526231, -0.01014434, 0.003570877, -0.002332253, -0.003198404, -0.02185284, -0.00557639, -0.001163269, -0.01680844, -0.001951679, -0.005337095, -0.007086383
521.001944, -0.001374914, -0.005503829, 0.003041755, -0.0008756673, -0.005330152, -0.01404554, -0.00466557, 0.002913686, -0.01570678, -0.004830296, -0.005372783, -0.007316771
521.101906, -0.006289971, -0.004200168, 0.003037044, -0.004913813, -0.003743013, -0.01509776, -0.002704674, -0.003019621, -0.01256677, -0.005955215, -0.00139076, -0.007286247
521.201868, -0.003445888, -0.00383706, 0.0001536791, -0.001837421, -0.001387387, -0.01489984, -0.003345808, -0.003485672, -0.01479591, -0.00243783, -0.002420213, -0.008270258
521.30183, -0.000377416, 0.009392752, 0.002363248, -0.000580258, 0.001359063, -0.004543701, -0.003418054, 0.001854149, -0.01622195, -0.004456235, 0.0008879987, -0.00254093
521.401792, -0.005886433, 0.0134684, -2.095028e-05, -0.002078005, 0.004657547, -0.005242648, -0.003452834, 0.001399945, -0.01237976, -0.006485975, 0.001362753, -0.002419733
521.501754, -0.005504696, 0.01298515, 0.003124292, 0.0006338665, 0.01229444, -0.001423099, -0.002610357, 0.00223032, -0.01355222, -0.001888417, 0.0009011098, 0.000780909
521.601716, -0.003514719, 0.01214708, 0.001935872, -0.001174097, 0.01159294, -0.001596576, -0.004493115, -0.001467818, -0.01324182, -0.003581158, -0.0001329695, -0.002452314
521.701678, -0.003767552, 0.008008759, 0.003807942, -0.002636603, 0.008428774, 2.19295e-05, -0.004359192, -0.0002017226, -0.0116256, -0.0001134576, 0.002117523, -0.00491499
521.80164, -0.004580163, 0.008963365, 0.0008543358, -0.003515988, 0.008900157, 0.005981605, -0.005013805, 0.001860071, -0.01060168, -0.003371144, 0.001264001, -0.002533221
521.901602, -0.007661304, 0.0124236, 0.001674182, -0.002869038, 0.009271438, 0.009600526, -0.001088795, 0.003078551, -0.009388782, -0.001697972, 0.004335136, -0.00200352
522.001564, -0.001143723, 0.01553278, 0.007940369, -0.002066837, 0.01090917, 0.01221042, 0.003080038, -0.002563867, -0.00967188, 0.0004775757, 0.004153783, -0.002915149
522.101526, 0.0003492004, 0.01504951, 0.007336919, -0.00286554, 0.01097465, 0.007431105, 0.0007749759, -0.003437712, -0.01189201, 0.003294321, 0.005912751, -0.004254148
522.201488, -0.0008983149, 0.01075864, 0.003659516, -0.0008656294, 0.005676437, 0.007205985, 0.002452969, -0.0005725621, -0.008651362, -0.0009230078, 0.004611389, -0.003374403
522.30145, -0.007565579, 0.01046116, -0.0002426981, -0.001022806, 0.009447429, 0.005248976, 0.001016815, 0.001145385, -0.008633703, -0.006665931, 0.003222923, -0.003109517
522.4014120000001, -0.008893302, 0.01089218, -0.0009379465, 0.000927195, 0.004753128, 0.00460887, 0.002074983, 0.002711762, -0.006704189, -1.732566e-05, 0.002900213, -0.003142572
522.5013740000001, -0.00205924, 0.01338539, 0.002758717, 0.001396516, 0.009096626, 0.01024586, 0.004724991, 0.006027126, -0.00902657, -0.001709338, 0.007057711, -0.005702429
522.6013359999999, -0.005513563, 0.01097424, 0.003639694, 0.0006323136, 0.009680855, 0.008333887, 0.005499007, 0.006980601, -0.008955982, -0.001728614, 0.007027823, -0.004914025
522.701298, -0.004989561, 0.0084722, 0.006235196, 0.002092612, 0.007760501, 0.01077637, 0.004253143, 0.001731333, -0.01015508, -0.0004357117, 0.007993731, -0.001974049
522.80126, -0.002444147, 0.01463887, 0.004208692, 0.001289221, 0.009492132, 0.007433402, 0.003844618, 0.002665292, -0.008539035, -0.00113518, 0.01078329, -0.001554331
522.901222, -0.001831673, 0.01313117, 0.007734984, 0.003769142, 0.0101478, 0.00857922, 0.01085061, 0.001568568, -0.01035917, -0.003843062, 0.009491567, -0.00116852
523.001184, -0.001296216, 0.01700175, 0.005731102, 0.00505482, 0.008555331, 0.01111061, 0.01124028, 0.0002565185, -0.01254643, 0.002216455, 0.00748009, -0.003949392
523.101146, -0.008577298, 0.01538286, 0.00616414, 0.005925482, 0.009702194, 0.009572428, 0.009318585, -0.0003767252, -0.0128627, -0.002705481, 0.006426327, -0.003762596
523.201108, -0.001979553, 0.009937017, 0.0059752, 0.003989672, 0.01131296, 0.006616254, 0.002981743, 0.00148527, -0.01128791, 0.002588338, 0.003692579, -0.004634857
523.30107, -0.00322176, 0.01055575, 0.004719625, 0.002393266, 0.008594247, 0.009654846, 0.004618449, 0.005064877, -0.007907133, 0.001360326, 0.003384767, -0.005111806
523.401032, -0.001060094, 0.01004586, 0.004655614, 0.005245527, 0.008935162, 0.005490635, 0.0063239, 0.001948331, -0.009305841, -0.005051158, 0.006772279, -0.005752232
523.500994, -0.004678694, 0.01060518, 0.00258028, 0.009132955, 0.00987862, 0.002020216, 0.008983166, 0.002234709, -0.01089773, -0.001039085, 0.004427755, -0.001882349
523.600956, -0.001918374, 0.009924166, 0.006935768, 0.006669365, 0.004908915, 0.002921144, 0.002712635, -0.001926325, -0.01066246, -0.006733707, 0.004888783, -0.002279114
523.700918, -0.008128108, 0.01096354, 0.006557159, 0.005719904, 0.004822671, -0.0007519385, 0.004518203, -0.00369078, -0.01003281, -0.004471437, 0.005990383, -0.002997242
523.80088, -0.009118861, 0.01124626, 0.003181361, 0.005269953, 0.00674531, -0.002885215, 0.003850202, 0.000385469, -0.0115723, -0.0003109099, 0.0001907341, -0.005330763
523.900842, -0.001976548, 0.005570652, 0.004010303, 0.003787334, 0.007004493, -0.008023674, -0.0009263135, -0.003740267, -0.01266478, -0.00693026, 0.001637562, -0.002993497
524.000804, -0.001284265, 0.004245239, 0.006247546, 0.001470695, 0.00498623, -0.003504981, 0.002364446, -0.003014257, -0.01478423, -0.004124071, 0.002530074, -0.003039416
524.100766, -0.007663079, 0.00174407, -0.005210937, 0.0003043583, 0.006644172, -0.001617816, 0.002367496, -0.0008255814, -0.01158867, -0.006080592, -0.001498184, -0.006081201
524.200728, -0.003204647, 0.001691821, -0.006226136, -0.0001924403, 0.003369533, -0.007641469, 0.005275278, 0.002657216, -0.008198995, -0.003709563, -0.0006580557, -0.004257323
524.30069, -0.008807171, -0.001584631, -0.00602119, -0.003656791, 0.002731645, -0.004822508, 0.001236752, 0.00215525, -0.01046459, -0.004319316, -0.0001374304, -0.004860783
524.400652, -0.00268378, -0.0002549991, -0.00973309, 0.001278666, 0.007476571, 0.0008954675, 0.003714233, 0.0008987086, -0.01106888, -0.008521597, 0.001677584, -0.003952674
524.500614, -0.003292711, -0.003967464, -0.007023296, 0.001644596, 0.008120055, 0.004818602, 0.005158415, 0.0007680561, -0.006936056, -0.008193665, 0.003388915, -0.003286726
524.600576, 0.002711895, -0.009260081, -0.01350131, -0.001193348, 0.0101444, 7.343583e-05, 0.001334591, 0.006405143, -0.006670873, -0.008082377, 0.001210754, -0.005734905
524.7005380000001, -6.441469e-05, -0.00432904, -0.01178729, 0.0005015811, 0.004877375, -0.001939215, -0.0008319934, 0.001057942, -0.006401304, -0.005541238, 0.002976892, -0.005209585
524.8005000000001, 0.002403027, -0.0113902, -0.01732997, -0.002075334, 0.002406438, -0.002622385, -0.001541778, 0.004505321, -0.008887374, -0.01147303, -0.005813822, -0.007612707
524.9004619999999, -6.533423e-05, -0.004372925, -0.01694534, -0.001322697, 0.004204467, 0.004465406, 0.004427085, 0.00141086, -0.01004028, -0.003092579, -0.003422557, -0.006348011
525.000424, 0.004615973, -0.01400968, -0.01986917, -0.004223784, 0.0003984642, 0.002364902, 0.002137825, 0.003215584, -0.005720661, -0.008012344, -0.005912323, -0.01083958
525.100386, 0.001697439, -0.01119044, -0.01349643, -0.002066412, 0.001863432, 0.01205304, 0.005061892, 0.001528869, -0.009183939, -0.003665817, -0.0001361301, -0.008745702
525.200348, 0.001236883, -0.0114755, -0.02055977, -0.00254612, 0.001765233, 0.007289449, 0.001178066, 0.002074501, -0.007148362, -0.003883945, -0.001343523, -0.009068631
525.30031, 0.003762871, -0.008696526, -0.01282562, -0.000530497, 0.0001420672, 0.009664824, 0.001966143, -0.001212455, -0.00759587, -0.005388284, -0.000903969, -0.005835934
525.400272, -0.0002237058, -0.008287767, -0.01350138, 0.003824377, 0.001947268, 0.01257632, 0.002191239, -0.0003245409, -0.007867618, -0.008120256, 0.003535143, -0.004478527
525.500234, -0.0008292953, -0.0131462, -0.01954692, -0.001469268, -0.00205423, 0.008451331, -0.0008917217, 0.001572791, -0.0106147, -0.007010955, -0.003376214, -0.005696979
525.600196, 0.003614978, -0.01143, -0.01148298, 0.002900529, 0.002029741, 0.01546594, -0.001703368, -0.002340268, -0.01215483, -0.005502567, 0.003324387, -0.003337038
525.700158, 0.002822556, -0.01188925, -0.01157011, 0.002861751, 0.002756586, 0.01275569, 0.001355943, -0.001837036, -0.008653253, -0.007301587, -0.0007951439, -0.007160854
525.80012, 0.004001431, -0.01002248, -0.008802053, 0.008496085, 7.645274e-05, 0.01411456, 0.001551404, -0.002725733, -0.01218205, -0.006606935, 0.005346184, -0.0009799534
525.900082, 0.003744812, -0.0195492, -0.01946339, -0.0001412496, -0.001333584, 0.01494094, 0.0008667813, -0.002762337, -0.008462327, -0.002009852, -0.001362783, -0.006299219
526.000044, 0.007151873, -0.01887726, -0.02215733, -0.004099784, -0.00386897, 0.01649728, -0.0002598199, -0.002511304, -0.008329109, -0.005054559, -0.001537378, -0.007805247
526.100006, 0.006840466, -0.0177658, -0.01446713, -0.0005260807, -0.001006391, 0.01557326, -0.001415956, -0.004364972, -0.008133604, -0.001802483, 0.003513263, -0.005348145
526.199968, 0.004920339, -0.01445372, -0.0111221, 0.002086071, 0.001201343, 0.02553025, 0.0002140279, 1.344306e-05, -0.008525794, 0.006113789, 0.008771671, -0.003878124
526.29993, 0.007060141, -0.02090065, -0.01359553, 0.0002995851, 0.0004618832, 0.02301369, 0.0002603619, -0.002009827, -0.007229001, 0.0004118042, 0.005724551, -0.003098483
526.399892, 0.008888348, -0.01418696, -0.005114562, 0.00588833, 0.001859051, 0.02951392, -0.002091167, -0.006311688, -0.007410804, 0.007139042, 0.008322999, 0.002733153
526.499854, 0.004224623, -0.01597955, -0.006988365, 0.005003916, -0.002452197, 0.0223482, -0.003447597, -0.005754334, -0.01023797, 0.007556187, 0.009459181, 0.001950642
526.599816, 0.007534549, -0.0204754, -0.01736366, -0.00176417, -0.00239797, 0.0142003, -0.002226376, -0.003023036, -0.006733005, 0.0007991383, -4.699503e-05, -0.006400127
526.699778, 0.002504449, -0.0222635, -0.02077583, -0.005076394, -0.01139614, 0.01465301, -0.0004511224, -0.002414813, -0.007581497, -0.0004319516, -0.005957542, -0.009388078
526.79974, 0.002015387, -0.02718994, -0.02671208, -0.005197171, -0.01352462, 0.008295855, -0.002083281, -0.002925528, -0.007780264, 0.004809072, -0.008895349, -0.01271969
526.899702, 0.004838137, -0.01896814, -0.01243372, 0.00139229, -0.005912613, 0.02288213, -0.002202021, -0.00667801, -0.008176641, 0.01644846, 0.00614099, -0.003842225
526.9996640000001, 0.0009213346, -0.02141947, -0.01675823, 0.000349494, -0.007307737, 0.01675497, -0.00187956, -0.002884585, -0.01079374, 0.02138603, 0.005064014, -0.006492713
527.0996259999999, 0.002989875, -0.01637432, -0.001383628, 0.00525778, -0.0001164799, 0.0204669, -0.006170413, -0.00416677, -0.0102579, 0.02664475, 0.01331663, -0.002575342
527.1995879999999, 0.005604535, -0.01686344, -0.01056839, 0.003281791, -0.002254522, 0.01850739, -0.00497557, -0.00575099, -0.007605732, 0.02244549, 0.008397731, -0.006423699
